Class,Threshold,High_Risk_Count,True_Positive_Count
UA,0.5252525252525253,4.0,4.0
UA,0.5353535353535354,4.0,4.0
UA,0.5454545454545455,4.0,4.0
UA,0.5555555555555556,4.0,4.0
UA,0.5656565656565657,4.0,4.0
UA,0.5757575757575758,4.0,4.0
UA,0.5858585858585859,3.0,3.0
UA,0.595959595959596,2.0,2.0
UA,0.6060606060606061,2.0,2.0
UA,0.6161616161616162,2.0,2.0
UA,0.6262626262626263,2.0,2.0
UA,0.6363636363636365,2.0,2.0
UA,0.6464646464646465,2.0,2.0
UA,0.6565656565656566,2.0,2.0
UA,0.6666666666666667,1.0,1.0
UA,0.6767676767676768,1.0,1.0
UA,0.686868686868687,1.0,1.0
UA,0.696969696969697,0.0,0.0
UA,0.7070707070707072,0.0,0.0
UA,0.7171717171717172,0.0,0.0
UA,0.7272727272727273,0.0,0.0
UA,0.7373737373737375,0.0,0.0
UA,0.7474747474747475,0.0,0.0
UA,0.7575757575757577,0.0,0.0
UA,0.7676767676767677,0.0,0.0
UA,0.7777777777777778,0.0,0.0
UA,0.787878787878788,0.0,0.0
UA,0.797979797979798,0.0,0.0
UA,0.8080808080808082,0.0,0.0
UA,0.8181818181818182,0.0,0.0
UA,0.8282828282828284,0.0,0.0
UA,0.8383838383838385,0.0,0.0
UA,0.8484848484848485,0.0,0.0
UA,0.8585858585858587,0.0,0.0
UA,0.8686868686868687,0.0,0.0
UA,0.8787878787878789,0.0,0.0
UA,0.888888888888889,0.0,0.0
UA,0.8989898989898991,0.0,0.0
UA,0.9090909090909092,0.0,0.0
UA,0.9191919191919192,0.0,0.0
UA,0.9292929292929294,0.0,0.0
UA,0.9393939393939394,0.0,0.0
UA,0.9494949494949496,0.0,0.0
UA,0.9595959595959597,0.0,0.0
UA,0.9696969696969697,0.0,0.0
UA,0.9797979797979799,0.0,0.0
UA,0.98989898989899,0.0,0.0
UA,1.0,0.0,0.0
NUA,0.0,208.0,86.0
NUA,0.010101010101010102,208.0,86.0
NUA,0.020202020202020204,207.0,86.0
NUA,0.030303030303030304,207.0,86.0
NUA,0.04040404040404041,207.0,86.0
NUA,0.05050505050505051,207.0,86.0
NUA,0.06060606060606061,207.0,86.0
NUA,0.07070707070707072,206.0,86.0
NUA,0.08080808080808081,205.0,86.0
NUA,0.09090909090909091,205.0,86.0
NUA,0.10101010101010102,205.0,86.0
NUA,0.11111111111111112,205.0,86.0
NUA,0.12121212121212122,205.0,86.0
NUA,0.13131313131313133,205.0,86.0
NUA,0.14141414141414144,205.0,86.0
NUA,0.15151515151515152,204.0,86.0
NUA,0.16161616161616163,203.0,86.0
NUA,0.17171717171717174,202.0,86.0
NUA,0.18181818181818182,201.0,86.0
NUA,0.19191919191919193,200.0,86.0
NUA,0.20202020202020204,199.0,86.0
NUA,0.21212121212121213,197.0,86.0
NUA,0.22222222222222224,194.0,86.0
NUA,0.23232323232323235,190.0,86.0
NUA,0.24242424242424243,185.0,86.0
NUA,0.25252525252525254,182.0,86.0
NUA,0.26262626262626265,177.0,86.0
NUA,0.27272727272727276,174.0,86.0
NUA,0.2828282828282829,168.0,86.0
NUA,0.29292929292929293,164.0,86.0
NUA,0.30303030303030304,160.0,86.0
NUA,0.31313131313131315,153.0,86.0
NUA,0.32323232323232326,144.0,86.0
NUA,0.33333333333333337,132.0,86.0
NUA,0.3434343434343435,123.0,86.0
NUA,0.3535353535353536,111.0,84.0
NUA,0.36363636363636365,108.0,83.0
NUA,0.37373737373737376,98.0,80.0
NUA,0.38383838383838387,97.0,80.0
NUA,0.393939393939394,91.0,78.0
NUA,0.4040404040404041,87.0,78.0
NUA,0.4141414141414142,84.0,77.0
NUA,0.42424242424242425,80.0,75.0
NUA,0.43434343434343436,71.0,67.0
NUA,0.4444444444444445,64.0,61.0
NUA,0.4545454545454546,62.0,59.0
NUA,0.4646464646464647,59.0,58.0
NUA,0.4747474747474748,56.0,56.0
NUA,0.48484848484848486,53.0,53.0
NUA,0.494949494949495,52.0,52.0
NUA,0.5050505050505051,51.0,51.0
NUA,0.5151515151515152,46.0,46.0
NUA,0.5252525252525253,46.0,46.0
NUA,0.5353535353535354,45.0,45.0
NUA,0.5454545454545455,44.0,44.0
NUA,0.5555555555555556,42.0,42.0
NUA,0.5656565656565657,40.0,40.0
NUA,0.5757575757575758,38.0,38.0
NUA,0.5858585858585859,37.0,37.0
NUA,0.595959595959596,36.0,36.0
NUA,0.6060606060606061,33.0,33.0
NUA,0.6161616161616162,31.0,31.0
NUA,0.6262626262626263,30.0,30.0
NUA,0.6363636363636365,25.0,25.0
NUA,0.6464646464646465,22.0,22.0
NUA,0.6565656565656566,19.0,19.0
NUA,0.6666666666666667,16.0,16.0
NUA,0.6767676767676768,16.0,16.0
NUA,0.686868686868687,16.0,16.0
NUA,0.696969696969697,13.0,13.0
NUA,0.7070707070707072,13.0,13.0
NUA,0.7171717171717172,12.0,12.0
NUA,0.7272727272727273,12.0,12.0
NUA,0.7373737373737375,12.0,12.0
NUA,0.7474747474747475,11.0,11.0
NUA,0.7575757575757577,10.0,10.0
NUA,0.7676767676767677,10.0,10.0
NUA,0.7777777777777778,9.0,9.0
NUA,0.787878787878788,7.0,7.0
NUA,0.797979797979798,7.0,7.0
NUA,0.8080808080808082,6.0,6.0
NUA,0.8181818181818182,5.0,5.0
NUA,0.8282828282828284,5.0,5.0
NUA,0.8383838383838385,4.0,4.0
NUA,0.8484848484848485,4.0,4.0
NUA,0.8585858585858587,3.0,3.0
NUA,0.8686868686868687,2.0,2.0
NUA,0.8787878787878789,2.0,2.0
NUA,0.888888888888889,2.0,2.0
NUA,0.8989898989898991,2.0,2.0
NUA,0.9090909090909092,1.0,1.0
NUA,0.9191919191919192,1.0,1.0
NUA,0.9292929292929294,1.0,1.0
NUA,0.9393939393939394,0.0,0.0
NUA,0.9494949494949496,0.0,0.0
NUA,0.9595959595959597,0.0,0.0
NUA,0.9696969696969697,0.0,0.0
NUA,0.9797979797979799,0.0,0.0
NUA,0.98989898989899,0.0,0.0
NUA,1.0,0.0,0.0
MIX,0.0,208.0,72.0
MIX,0.010101010101010102,208.0,72.0
MIX,0.020202020202020204,208.0,72.0
MIX,0.030303030303030304,208.0,72.0
MIX,0.04040404040404041,208.0,72.0
MIX,0.05050505050505051,206.0,72.0
MIX,0.06060606060606061,206.0,72.0
MIX,0.07070707070707072,204.0,72.0
MIX,0.08080808080808081,203.0,72.0
MIX,0.09090909090909091,203.0,72.0
MIX,0.10101010101010102,203.0,72.0
MIX,0.11111111111111112,202.0,72.0
MIX,0.12121212121212122,198.0,72.0
MIX,0.13131313131313133,196.0,72.0
MIX,0.14141414141414144,195.0,72.0
MIX,0.15151515151515152,192.0,72.0
MIX,0.16161616161616163,192.0,72.0
MIX,0.17171717171717174,191.0,72.0
MIX,0.18181818181818182,187.0,72.0
MIX,0.19191919191919193,186.0,72.0
MIX,0.20202020202020204,185.0,72.0
MIX,0.21212121212121213,185.0,72.0
MIX,0.22222222222222224,183.0,72.0
MIX,0.23232323232323235,179.0,72.0
MIX,0.24242424242424243,171.0,72.0
MIX,0.25252525252525254,164.0,72.0
MIX,0.26262626262626265,159.0,72.0
MIX,0.27272727272727276,157.0,72.0
MIX,0.2828282828282829,152.0,72.0
MIX,0.29292929292929293,146.0,72.0
MIX,0.30303030303030304,140.0,71.0
MIX,0.31313131313131315,132.0,71.0
MIX,0.32323232323232326,126.0,71.0
MIX,0.33333333333333337,113.0,70.0
MIX,0.3434343434343435,108.0,69.0
MIX,0.3535353535353536,95.0,67.0
MIX,0.36363636363636365,85.0,66.0
MIX,0.37373737373737376,75.0,61.0
MIX,0.38383838383838387,63.0,55.0
MIX,0.393939393939394,55.0,50.0
MIX,0.4040404040404041,50.0,47.0
MIX,0.4141414141414142,47.0,44.0
MIX,0.42424242424242425,42.0,40.0
MIX,0.43434343434343436,39.0,38.0
MIX,0.4444444444444445,35.0,35.0
MIX,0.4545454545454546,30.0,30.0
MIX,0.4646464646464647,29.0,29.0
MIX,0.4747474747474748,27.0,27.0
MIX,0.48484848484848486,23.0,23.0
MIX,0.494949494949495,23.0,23.0
MIX,0.5050505050505051,22.0,22.0
MIX,0.5151515151515152,20.0,20.0
MIX,0.5252525252525253,18.0,18.0
MIX,0.5353535353535354,17.0,17.0
MIX,0.5454545454545455,13.0,13.0
MIX,0.5555555555555556,11.0,11.0
MIX,0.5656565656565657,10.0,10.0
MIX,0.5757575757575758,10.0,10.0
MIX,0.5858585858585859,10.0,10.0
MIX,0.595959595959596,9.0,9.0
MIX,0.6060606060606061,7.0,7.0
MIX,0.6161616161616162,5.0,5.0
MIX,0.6262626262626263,5.0,5.0
MIX,0.6363636363636365,5.0,5.0
MIX,0.6464646464646465,5.0,5.0
MIX,0.6565656565656566,4.0,4.0
MIX,0.6666666666666667,4.0,4.0
MIX,0.6767676767676768,3.0,3.0
MIX,0.686868686868687,3.0,3.0
MIX,0.696969696969697,3.0,3.0
MIX,0.7070707070707072,3.0,3.0
MIX,0.7171717171717172,3.0,3.0
MIX,0.7272727272727273,2.0,2.0
MIX,0.7373737373737375,2.0,2.0
MIX,0.7474747474747475,2.0,2.0
MIX,0.7575757575757577,2.0,2.0
MIX,0.7676767676767677,2.0,2.0
MIX,0.7777777777777778,2.0,2.0
MIX,0.787878787878788,1.0,1.0
MIX,0.797979797979798,1.0,1.0
MIX,0.8080808080808082,1.0,1.0
MIX,0.8181818181818182,1.0,1.0
MIX,0.8282828282828284,1.0,1.0
MIX,0.8383838383838385,1.0,1.0
MIX,0.8484848484848485,1.0,1.0
MIX,0.8585858585858587,1.0,1.0
MIX,0.8686868686868687,1.0,1.0
MIX,0.8787878787878789,1.0,1.0
MIX,0.888888888888889,1.0,1.0
MIX,0.8989898989898991,1.0,1.0
MIX,0.9090909090909092,1.0,1.0
MIX,0.9191919191919192,1.0,1.0
MIX,0.9292929292929294,1.0,1.0
MIX,0.9393939393939394,1.0,1.0
MIX,0.9494949494949496,1.0,1.0
MIX,0.9595959595959597,1.0,1.0
MIX,0.9696969696969697,1.0,1.0
MIX,0.9797979797979799,0.0,0.0
MIX,0.98989898989899,0.0,0.0
MIX,1.0,0.0,0.0
