Class,Threshold,Net_Benefit
NUA,0.13131313131313133,0.32697898032200357
NUA,0.14141414141414144,0.3192307692307692
NUA,0.15151515151515152,0.3121565934065934
NUA,0.16161616161616163,0.3050278035217794
NUA,0.17171717171717174,0.29784240150093805
NUA,0.18181818181818182,0.29059829059829057
NUA,0.19191919191919193,0.2832932692307692
NUA,0.20202020202020204,0.27592502434274585
NUA,0.21212121212121213,0.26978550295857984
NUA,0.22222222222222224,0.26510989010989006
NUA,0.23232323232323235,0.2621457489878542
NUA,0.24242424242424243,0.2611538461538461
NUA,0.25252525252525254,0.25753638253638245
NUA,0.26262626262626265,0.25763962065331925
NUA,0.27272727272727276,0.2548076923076923
NUA,0.2828282828282829,0.25799024918743224
NUA,0.29292929292929293,0.2581043956043956
NUA,0.30303030303030304,0.2587792642140468
NUA,0.31313131313131315,0.26661481900452483
NUA,0.32323232323232326,0.28028128587830076
NUA,0.33333333333333337,0.3028846153846153
NUA,0.3434343434343435,0.3204142011834319
NUA,0.3535353535353536,0.3328575721153846
NUA,0.36363636363636365,0.3303571428571429
NUA,0.37373737373737376,0.3329714640198511
NUA,0.38383838383838387,0.33370113493064313
NUA,0.393939393939394,0.334375
NUA,0.4040404040404041,0.3456649282920469
NUA,0.4141414141414142,0.3464025198938992
NUA,0.42424242424242425,0.34286437246963564
NUA,0.43434343434343436,0.3073489010989011
NUA,0.4444444444444445,0.28173076923076923
NUA,0.4545454545454546,0.27163461538461536
NUA,0.4646464646464647,0.2746734397677794
NUA,0.4747474747474748,0.2692307692307692
NUA,0.48484848484848486,0.2548076923076923
NUA,0.494949494949495,0.25
NUA,0.5050505050505051,0.24519230769230768
NUA,0.5151515151515152,0.22115384615384615
NUA,0.5252525252525253,0.22115384615384615
NUA,0.5353535353535354,0.21634615384615385
NUA,0.5454545454545455,0.21153846153846154
NUA,0.5555555555555556,0.20192307692307693
NUA,0.5656565656565657,0.19230769230769232
NUA,0.5757575757575758,0.18269230769230768
NUA,0.5858585858585859,0.1778846153846154
NUA,0.595959595959596,0.17307692307692307
NUA,0.6060606060606061,0.15865384615384615
NUA,0.6161616161616162,0.14903846153846154
NUA,0.6262626262626263,0.14423076923076922
NUA,0.6363636363636365,0.1201923076923077
NUA,0.6464646464646465,0.10576923076923077
NUA,0.6565656565656566,0.09134615384615384
NUA,0.6666666666666667,0.07692307692307693
NUA,0.6767676767676768,0.07692307692307693
NUA,0.686868686868687,0.07692307692307693
NUA,0.696969696969697,0.0625
NUA,0.7070707070707072,0.0625
NUA,0.7171717171717172,0.057692307692307696
NUA,0.7272727272727273,0.057692307692307696
NUA,0.7373737373737375,0.057692307692307696
NUA,0.7474747474747475,0.052884615384615384
NUA,0.7575757575757577,0.04807692307692308
NUA,0.7676767676767677,0.04807692307692308
NUA,0.7777777777777778,0.04326923076923077
NUA,0.787878787878788,0.03365384615384615
NUA,0.797979797979798,0.03365384615384615
NUA,0.8080808080808082,0.028846153846153848
NUA,0.8181818181818182,0.02403846153846154
NUA,0.8282828282828284,0.02403846153846154
NUA,0.8383838383838385,0.019230769230769232
NUA,0.8484848484848485,0.019230769230769232
NUA,0.8585858585858587,0.014423076923076924
NUA,0.8686868686868687,0.009615384615384616
NUA,0.8787878787878789,0.009615384615384616
NUA,0.888888888888889,0.009615384615384616
NUA,0.8989898989898991,0.009615384615384616
NUA,0.9090909090909092,0.004807692307692308
NUA,0.9191919191919192,0.004807692307692308
