Class,Recall,Precision,AP
UA,1.0,0.3048780487804878,0.9185869631995155
UA,1.0,0.3067484662576687,0.9185869631995155
UA,1.0,0.30864197530864196,0.9185869631995155
UA,1.0,0.3105590062111801,0.9185869631995155
UA,1.0,0.3125,0.9185869631995155
UA,1.0,0.31446540880503143,0.9185869631995155
UA,1.0,0.31645569620253167,0.9185869631995155
UA,1.0,0.3184713375796178,0.9185869631995155
UA,1.0,0.32051282051282054,0.9185869631995155
UA,1.0,0.3225806451612903,0.9185869631995155
UA,1.0,0.3246753246753247,0.9185869631995155
UA,1.0,0.32679738562091504,0.9185869631995155
UA,1.0,0.32894736842105265,0.9185869631995155
UA,1.0,0.33112582781456956,0.9185869631995155
UA,1.0,0.3333333333333333,0.9185869631995155
UA,1.0,0.33557046979865773,0.9185869631995155
UA,1.0,0.33783783783783783,0.9185869631995155
UA,1.0,0.3401360544217687,0.9185869631995155
UA,1.0,0.3424657534246575,0.9185869631995155
UA,1.0,0.3448275862068966,0.9185869631995155
UA,1.0,0.3472222222222222,0.9185869631995155
UA,1.0,0.34965034965034963,0.9185869631995155
UA,1.0,0.352112676056338,0.9185869631995155
UA,1.0,0.3546099290780142,0.9185869631995155
UA,1.0,0.35714285714285715,0.9185869631995155
UA,1.0,0.3597122302158273,0.9185869631995155
UA,1.0,0.36231884057971014,0.9185869631995155
UA,1.0,0.36496350364963503,0.9185869631995155
UA,1.0,0.36764705882352944,0.9185869631995155
UA,1.0,0.37037037037037035,0.9185869631995155
UA,1.0,0.373134328358209,0.9185869631995155
UA,1.0,0.37593984962406013,0.9185869631995155
UA,1.0,0.3787878787878788,0.9185869631995155
UA,1.0,0.3816793893129771,0.9185869631995155
UA,1.0,0.38461538461538464,0.9185869631995155
UA,1.0,0.3875968992248062,0.9185869631995155
UA,1.0,0.390625,0.9185869631995155
UA,1.0,0.3937007874015748,0.9185869631995155
UA,1.0,0.3968253968253968,0.9185869631995155
UA,1.0,0.4,0.9185869631995155
UA,1.0,0.4032258064516129,0.9185869631995155
UA,1.0,0.4065040650406504,0.9185869631995155
UA,1.0,0.4098360655737705,0.9185869631995155
UA,1.0,0.4132231404958678,0.9185869631995155
UA,1.0,0.4166666666666667,0.9185869631995155
UA,1.0,0.42016806722689076,0.9185869631995155
UA,1.0,0.423728813559322,0.9185869631995155
UA,1.0,0.42735042735042733,0.9185869631995155
UA,1.0,0.43103448275862066,0.9185869631995155
UA,1.0,0.43478260869565216,0.9185869631995155
UA,1.0,0.43859649122807015,0.9185869631995155
UA,1.0,0.4424778761061947,0.9185869631995155
UA,1.0,0.44642857142857145,0.9185869631995155
UA,1.0,0.45045045045045046,0.9185869631995155
UA,1.0,0.45454545454545453,0.9185869631995155
UA,1.0,0.45871559633027525,0.9185869631995155
UA,0.98,0.4537037037037037,0.9185869631995155
UA,0.98,0.45794392523364486,0.9185869631995155
UA,0.98,0.46226415094339623,0.9185869631995155
UA,0.98,0.4666666666666667,0.9185869631995155
UA,0.98,0.47115384615384615,0.9185869631995155
UA,0.98,0.47572815533980584,0.9185869631995155
UA,0.98,0.4803921568627451,0.9185869631995155
UA,0.98,0.48514851485148514,0.9185869631995155
UA,0.98,0.49,0.9185869631995155
UA,0.98,0.494949494949495,0.9185869631995155
UA,0.98,0.5,0.9185869631995155
UA,0.98,0.5051546391752577,0.9185869631995155
UA,0.98,0.5104166666666666,0.9185869631995155
UA,0.98,0.5157894736842106,0.9185869631995155
UA,0.98,0.5212765957446809,0.9185869631995155
UA,0.98,0.5268817204301075,0.9185869631995155
UA,0.98,0.532608695652174,0.9185869631995155
UA,0.98,0.5384615384615384,0.9185869631995155
UA,0.98,0.5444444444444444,0.9185869631995155
UA,0.98,0.550561797752809,0.9185869631995155
UA,0.98,0.5568181818181818,0.9185869631995155
UA,0.98,0.5632183908045977,0.9185869631995155
UA,0.98,0.5697674418604651,0.9185869631995155
UA,0.98,0.5764705882352941,0.9185869631995155
UA,0.98,0.5833333333333334,0.9185869631995155
UA,0.98,0.5903614457831325,0.9185869631995155
UA,0.98,0.5975609756097561,0.9185869631995155
UA,0.96,0.5925925925925926,0.9185869631995155
UA,0.96,0.6,0.9185869631995155
UA,0.96,0.6075949367088608,0.9185869631995155
UA,0.96,0.6153846153846154,0.9185869631995155
UA,0.96,0.6233766233766234,0.9185869631995155
UA,0.96,0.631578947368421,0.9185869631995155
UA,0.96,0.64,0.9185869631995155
UA,0.96,0.6486486486486487,0.9185869631995155
UA,0.96,0.6575342465753424,0.9185869631995155
UA,0.96,0.6666666666666666,0.9185869631995155
UA,0.96,0.676056338028169,0.9185869631995155
UA,0.96,0.6857142857142857,0.9185869631995155
UA,0.94,0.6811594202898551,0.9185869631995155
UA,0.94,0.6911764705882353,0.9185869631995155
UA,0.94,0.7014925373134329,0.9185869631995155
UA,0.94,0.7121212121212122,0.9185869631995155
UA,0.92,0.7076923076923077,0.9185869631995155
UA,0.92,0.71875,0.9185869631995155
UA,0.92,0.7301587301587301,0.9185869631995155
UA,0.92,0.7419354838709677,0.9185869631995155
UA,0.92,0.7540983606557377,0.9185869631995155
UA,0.92,0.7666666666666667,0.9185869631995155
UA,0.92,0.7796610169491526,0.9185869631995155
UA,0.92,0.7931034482758621,0.9185869631995155
UA,0.92,0.8070175438596491,0.9185869631995155
UA,0.92,0.8214285714285714,0.9185869631995155
UA,0.9,0.8181818181818182,0.9185869631995155
UA,0.88,0.8148148148148148,0.9185869631995155
UA,0.88,0.8301886792452831,0.9185869631995155
UA,0.88,0.8461538461538461,0.9185869631995155
UA,0.88,0.8627450980392157,0.9185869631995155
UA,0.86,0.86,0.9185869631995155
UA,0.84,0.8571428571428571,0.9185869631995155
UA,0.82,0.8541666666666666,0.9185869631995155
UA,0.82,0.8723404255319149,0.9185869631995155
UA,0.82,0.8913043478260869,0.9185869631995155
UA,0.8,0.8888888888888888,0.9185869631995155
UA,0.78,0.8863636363636364,0.9185869631995155
UA,0.78,0.9069767441860465,0.9185869631995155
UA,0.76,0.9047619047619048,0.9185869631995155
UA,0.74,0.9024390243902439,0.9185869631995155
UA,0.74,0.925,0.9185869631995155
UA,0.72,0.9230769230769231,0.9185869631995155
UA,0.7,0.9210526315789473,0.9185869631995155
UA,0.68,0.918918918918919,0.9185869631995155
UA,0.66,0.9166666666666666,0.9185869631995155
UA,0.64,0.9142857142857143,0.9185869631995155
UA,0.64,0.9411764705882353,0.9185869631995155
UA,0.62,0.9393939393939394,0.9185869631995155
UA,0.6,0.9375,0.9185869631995155
UA,0.58,0.9354838709677419,0.9185869631995155
UA,0.56,0.9333333333333333,0.9185869631995155
UA,0.54,0.9310344827586207,0.9185869631995155
UA,0.52,0.9285714285714286,0.9185869631995155
UA,0.5,0.9259259259259259,0.9185869631995155
UA,0.48,0.9230769230769231,0.9185869631995155
UA,0.46,0.92,0.9185869631995155
UA,0.46,0.9583333333333334,0.9185869631995155
UA,0.44,0.9565217391304348,0.9185869631995155
UA,0.42,0.9545454545454546,0.9185869631995155
UA,0.4,0.9523809523809523,0.9185869631995155
UA,0.38,0.95,0.9185869631995155
UA,0.36,0.9473684210526315,0.9185869631995155
UA,0.34,0.9444444444444444,0.9185869631995155
UA,0.32,0.9411764705882353,0.9185869631995155
UA,0.32,1.0,0.9185869631995155
UA,0.3,1.0,0.9185869631995155
UA,0.28,1.0,0.9185869631995155
UA,0.26,1.0,0.9185869631995155
UA,0.24,1.0,0.9185869631995155
UA,0.22,1.0,0.9185869631995155
UA,0.2,1.0,0.9185869631995155
UA,0.18,1.0,0.9185869631995155
UA,0.16,1.0,0.9185869631995155
UA,0.14,1.0,0.9185869631995155
UA,0.12,1.0,0.9185869631995155
UA,0.1,1.0,0.9185869631995155
UA,0.08,1.0,0.9185869631995155
UA,0.06,1.0,0.9185869631995155
UA,0.04,1.0,0.9185869631995155
UA,0.02,1.0,0.9185869631995155
UA,0.0,1.0,0.9185869631995155
NUA,1.0,0.41346153846153844,0.9674374724632369
NUA,1.0,0.41545893719806765,0.9674374724632369
NUA,1.0,0.4174757281553398,0.9674374724632369
NUA,1.0,0.4195121951219512,0.9674374724632369
NUA,1.0,0.4215686274509804,0.9674374724632369
NUA,1.0,0.4236453201970443,0.9674374724632369
NUA,1.0,0.42574257425742573,0.9674374724632369
NUA,1.0,0.42786069651741293,0.9674374724632369
NUA,1.0,0.43,0.9674374724632369
NUA,1.0,0.4321608040201005,0.9674374724632369
NUA,1.0,0.43434343434343436,0.9674374724632369
NUA,1.0,0.4365482233502538,0.9674374724632369
NUA,1.0,0.4387755102040816,0.9674374724632369
NUA,1.0,0.441025641025641,0.9674374724632369
NUA,1.0,0.44329896907216493,0.9674374724632369
NUA,1.0,0.44559585492227977,0.9674374724632369
NUA,1.0,0.4479166666666667,0.9674374724632369
NUA,1.0,0.450261780104712,0.9674374724632369
NUA,1.0,0.45263157894736844,0.9674374724632369
NUA,1.0,0.455026455026455,0.9674374724632369
NUA,1.0,0.4574468085106383,0.9674374724632369
NUA,1.0,0.45989304812834225,0.9674374724632369
NUA,1.0,0.46236559139784944,0.9674374724632369
NUA,1.0,0.4648648648648649,0.9674374724632369
NUA,1.0,0.4673913043478261,0.9674374724632369
NUA,1.0,0.46994535519125685,0.9674374724632369
NUA,1.0,0.4725274725274725,0.9674374724632369
NUA,1.0,0.47513812154696133,0.9674374724632369
NUA,1.0,0.4777777777777778,0.9674374724632369
NUA,1.0,0.48044692737430167,0.9674374724632369
NUA,1.0,0.48314606741573035,0.9674374724632369
NUA,1.0,0.4858757062146893,0.9674374724632369
NUA,1.0,0.48863636363636365,0.9674374724632369
NUA,1.0,0.49142857142857144,0.9674374724632369
NUA,1.0,0.4942528735632184,0.9674374724632369
NUA,1.0,0.49710982658959535,0.9674374724632369
NUA,1.0,0.5,0.9674374724632369
NUA,1.0,0.5029239766081871,0.9674374724632369
NUA,1.0,0.5058823529411764,0.9674374724632369
NUA,1.0,0.5088757396449705,0.9674374724632369
NUA,1.0,0.5119047619047619,0.9674374724632369
NUA,1.0,0.5149700598802395,0.9674374724632369
NUA,1.0,0.5180722891566265,0.9674374724632369
NUA,1.0,0.5212121212121212,0.9674374724632369
NUA,1.0,0.524390243902439,0.9674374724632369
NUA,1.0,0.5276073619631901,0.9674374724632369
NUA,1.0,0.5308641975308642,0.9674374724632369
NUA,1.0,0.5341614906832298,0.9674374724632369
NUA,1.0,0.5375,0.9674374724632369
NUA,1.0,0.5408805031446541,0.9674374724632369
NUA,1.0,0.5443037974683544,0.9674374724632369
NUA,1.0,0.5477707006369427,0.9674374724632369
NUA,1.0,0.5512820512820513,0.9674374724632369
NUA,1.0,0.5548387096774193,0.9674374724632369
NUA,1.0,0.5584415584415584,0.9674374724632369
NUA,1.0,0.5620915032679739,0.9674374724632369
NUA,1.0,0.5657894736842105,0.9674374724632369
NUA,1.0,0.5695364238410596,0.9674374724632369
NUA,1.0,0.5733333333333334,0.9674374724632369
NUA,1.0,0.5771812080536913,0.9674374724632369
NUA,1.0,0.581081081081081,0.9674374724632369
NUA,1.0,0.5850340136054422,0.9674374724632369
NUA,1.0,0.589041095890411,0.9674374724632369
NUA,1.0,0.593103448275862,0.9674374724632369
NUA,1.0,0.5972222222222222,0.9674374724632369
NUA,1.0,0.6013986013986014,0.9674374724632369
NUA,1.0,0.6056338028169014,0.9674374724632369
NUA,1.0,0.6099290780141844,0.9674374724632369
NUA,1.0,0.6142857142857143,0.9674374724632369
NUA,1.0,0.6187050359712231,0.9674374724632369
NUA,1.0,0.6231884057971014,0.9674374724632369
NUA,1.0,0.6277372262773723,0.9674374724632369
NUA,1.0,0.6323529411764706,0.9674374724632369
NUA,1.0,0.6370370370370371,0.9674374724632369
NUA,1.0,0.6417910447761194,0.9674374724632369
NUA,1.0,0.6466165413533834,0.9674374724632369
NUA,1.0,0.6515151515151515,0.9674374724632369
NUA,1.0,0.6564885496183206,0.9674374724632369
NUA,1.0,0.6615384615384615,0.9674374724632369
NUA,1.0,0.6666666666666666,0.9674374724632369
NUA,1.0,0.671875,0.9674374724632369
NUA,1.0,0.6771653543307087,0.9674374724632369
NUA,1.0,0.6825396825396826,0.9674374724632369
NUA,1.0,0.688,0.9674374724632369
NUA,1.0,0.6935483870967742,0.9674374724632369
NUA,1.0,0.6991869918699187,0.9674374724632369
NUA,1.0,0.7049180327868853,0.9674374724632369
NUA,1.0,0.7107438016528925,0.9674374724632369
NUA,1.0,0.7166666666666667,0.9674374724632369
NUA,1.0,0.7226890756302521,0.9674374724632369
NUA,1.0,0.7288135593220338,0.9674374724632369
NUA,1.0,0.7350427350427351,0.9674374724632369
NUA,1.0,0.7413793103448276,0.9674374724632369
NUA,0.9883720930232558,0.7391304347826086,0.9674374724632369
NUA,0.9767441860465116,0.7368421052631579,0.9674374724632369
NUA,0.9767441860465116,0.7433628318584071,0.9674374724632369
NUA,0.9767441860465116,0.75,0.9674374724632369
NUA,0.9767441860465116,0.7567567567567568,0.9674374724632369
NUA,0.9767441860465116,0.7636363636363637,0.9674374724632369
NUA,0.9651162790697675,0.7614678899082569,0.9674374724632369
NUA,0.9651162790697675,0.7685185185185185,0.9674374724632369
NUA,0.9534883720930233,0.7663551401869159,0.9674374724632369
NUA,0.9534883720930233,0.7735849056603774,0.9674374724632369
NUA,0.9534883720930233,0.780952380952381,0.9674374724632369
NUA,0.9534883720930233,0.7884615384615384,0.9674374724632369
NUA,0.9534883720930233,0.7961165048543689,0.9674374724632369
NUA,0.9534883720930233,0.803921568627451,0.9674374724632369
NUA,0.9418604651162791,0.801980198019802,0.9674374724632369
NUA,0.9418604651162791,0.81,0.9674374724632369
NUA,0.9302325581395349,0.8080808080808081,0.9674374724632369
NUA,0.9302325581395349,0.8163265306122449,0.9674374724632369
NUA,0.9302325581395349,0.8247422680412371,0.9674374724632369
NUA,0.9302325581395349,0.8333333333333334,0.9674374724632369
NUA,0.9186046511627907,0.8315789473684211,0.9674374724632369
NUA,0.9186046511627907,0.8404255319148937,0.9674374724632369
NUA,0.9186046511627907,0.8494623655913979,0.9674374724632369
NUA,0.9186046511627907,0.8586956521739131,0.9674374724632369
NUA,0.9069767441860465,0.8571428571428571,0.9674374724632369
NUA,0.9069767441860465,0.8666666666666667,0.9674374724632369
NUA,0.9069767441860465,0.8764044943820225,0.9674374724632369
NUA,0.9069767441860465,0.8863636363636364,0.9674374724632369
NUA,0.9069767441860465,0.896551724137931,0.9674374724632369
NUA,0.8953488372093024,0.8953488372093024,0.9674374724632369
NUA,0.8953488372093024,0.9058823529411765,0.9674374724632369
NUA,0.8953488372093024,0.9166666666666666,0.9674374724632369
NUA,0.8953488372093024,0.927710843373494,0.9674374724632369
NUA,0.8837209302325582,0.926829268292683,0.9674374724632369
NUA,0.8837209302325582,0.9382716049382716,0.9674374724632369
NUA,0.872093023255814,0.9375,0.9674374724632369
NUA,0.8604651162790697,0.9367088607594937,0.9674374724632369
NUA,0.8488372093023255,0.9358974358974359,0.9674374724632369
NUA,0.8372093023255814,0.935064935064935,0.9674374724632369
NUA,0.8372093023255814,0.9473684210526315,0.9674374724632369
NUA,0.8255813953488372,0.9466666666666667,0.9674374724632369
NUA,0.813953488372093,0.9459459459459459,0.9674374724632369
NUA,0.8023255813953488,0.9452054794520548,0.9674374724632369
NUA,0.7906976744186046,0.9444444444444444,0.9674374724632369
NUA,0.7790697674418605,0.9436619718309859,0.9674374724632369
NUA,0.7674418604651163,0.9428571428571428,0.9674374724632369
NUA,0.7558139534883721,0.9420289855072463,0.9674374724632369
NUA,0.7558139534883721,0.9558823529411765,0.9674374724632369
NUA,0.7441860465116279,0.9552238805970149,0.9674374724632369
NUA,0.7325581395348837,0.9545454545454546,0.9674374724632369
NUA,0.7209302325581395,0.9538461538461539,0.9674374724632369
NUA,0.7093023255813954,0.953125,0.9674374724632369
NUA,0.6976744186046512,0.9523809523809523,0.9674374724632369
NUA,0.686046511627907,0.9516129032258065,0.9674374724632369
NUA,0.686046511627907,0.9672131147540983,0.9674374724632369
NUA,0.6744186046511628,0.9666666666666667,0.9674374724632369
NUA,0.6744186046511628,0.9830508474576272,0.9674374724632369
NUA,0.6744186046511628,1.0,0.9674374724632369
NUA,0.6627906976744186,1.0,0.9674374724632369
NUA,0.6511627906976745,1.0,0.9674374724632369
NUA,0.6395348837209303,1.0,0.9674374724632369
NUA,0.627906976744186,1.0,0.9674374724632369
NUA,0.6162790697674418,1.0,0.9674374724632369
NUA,0.6046511627906976,1.0,0.9674374724632369
NUA,0.5930232558139535,1.0,0.9674374724632369
NUA,0.5813953488372093,1.0,0.9674374724632369
NUA,0.5697674418604651,1.0,0.9674374724632369
NUA,0.5581395348837209,1.0,0.9674374724632369
NUA,0.5465116279069767,1.0,0.9674374724632369
NUA,0.5348837209302325,1.0,0.9674374724632369
NUA,0.5232558139534884,1.0,0.9674374724632369
NUA,0.5116279069767442,1.0,0.9674374724632369
NUA,0.5,1.0,0.9674374724632369
NUA,0.4883720930232558,1.0,0.9674374724632369
NUA,0.47674418604651164,1.0,0.9674374724632369
NUA,0.46511627906976744,1.0,0.9674374724632369
NUA,0.45348837209302323,1.0,0.9674374724632369
NUA,0.4418604651162791,1.0,0.9674374724632369
NUA,0.43023255813953487,1.0,0.9674374724632369
NUA,0.4186046511627907,1.0,0.9674374724632369
NUA,0.4069767441860465,1.0,0.9674374724632369
NUA,0.3953488372093023,1.0,0.9674374724632369
NUA,0.38372093023255816,1.0,0.9674374724632369
NUA,0.37209302325581395,1.0,0.9674374724632369
NUA,0.36046511627906974,1.0,0.9674374724632369
NUA,0.3488372093023256,1.0,0.9674374724632369
NUA,0.3372093023255814,1.0,0.9674374724632369
NUA,0.32558139534883723,1.0,0.9674374724632369
NUA,0.313953488372093,1.0,0.9674374724632369
NUA,0.3023255813953488,1.0,0.9674374724632369
NUA,0.29069767441860467,1.0,0.9674374724632369
NUA,0.27906976744186046,1.0,0.9674374724632369
NUA,0.26744186046511625,1.0,0.9674374724632369
NUA,0.2558139534883721,1.0,0.9674374724632369
NUA,0.2441860465116279,1.0,0.9674374724632369
NUA,0.23255813953488372,1.0,0.9674374724632369
NUA,0.22093023255813954,1.0,0.9674374724632369
NUA,0.20930232558139536,1.0,0.9674374724632369
NUA,0.19767441860465115,1.0,0.9674374724632369
NUA,0.18604651162790697,1.0,0.9674374724632369
NUA,0.1744186046511628,1.0,0.9674374724632369
NUA,0.16279069767441862,1.0,0.9674374724632369
NUA,0.1511627906976744,1.0,0.9674374724632369
NUA,0.13953488372093023,1.0,0.9674374724632369
NUA,0.12790697674418605,1.0,0.9674374724632369
NUA,0.11627906976744186,1.0,0.9674374724632369
NUA,0.10465116279069768,1.0,0.9674374724632369
NUA,0.09302325581395349,1.0,0.9674374724632369
NUA,0.08139534883720931,1.0,0.9674374724632369
NUA,0.06976744186046512,1.0,0.9674374724632369
NUA,0.05813953488372093,1.0,0.9674374724632369
NUA,0.046511627906976744,1.0,0.9674374724632369
NUA,0.03488372093023256,1.0,0.9674374724632369
NUA,0.023255813953488372,1.0,0.9674374724632369
NUA,0.011627906976744186,1.0,0.9674374724632369
NUA,0.0,1.0,0.9674374724632369
MIX,1.0,0.34615384615384615,0.9241777075978591
MIX,1.0,0.34782608695652173,0.9241777075978591
MIX,1.0,0.34951456310679613,0.9241777075978591
MIX,1.0,0.35121951219512193,0.9241777075978591
MIX,1.0,0.35294117647058826,0.9241777075978591
MIX,1.0,0.35467980295566504,0.9241777075978591
MIX,1.0,0.3564356435643564,0.9241777075978591
MIX,1.0,0.3582089552238806,0.9241777075978591
MIX,1.0,0.36,0.9241777075978591
MIX,1.0,0.36180904522613067,0.9241777075978591
MIX,1.0,0.36363636363636365,0.9241777075978591
MIX,1.0,0.36548223350253806,0.9241777075978591
MIX,1.0,0.3673469387755102,0.9241777075978591
MIX,1.0,0.36923076923076925,0.9241777075978591
MIX,1.0,0.3711340206185567,0.9241777075978591
MIX,1.0,0.37305699481865284,0.9241777075978591
MIX,1.0,0.375,0.9241777075978591
MIX,1.0,0.3769633507853403,0.9241777075978591
MIX,1.0,0.37894736842105264,0.9241777075978591
MIX,1.0,0.38095238095238093,0.9241777075978591
MIX,1.0,0.3829787234042553,0.9241777075978591
MIX,1.0,0.3850267379679144,0.9241777075978591
MIX,1.0,0.3870967741935484,0.9241777075978591
MIX,1.0,0.3891891891891892,0.9241777075978591
MIX,1.0,0.391304347826087,0.9241777075978591
MIX,1.0,0.39344262295081966,0.9241777075978591
MIX,1.0,0.3956043956043956,0.9241777075978591
MIX,1.0,0.39779005524861877,0.9241777075978591
MIX,1.0,0.4,0.9241777075978591
MIX,1.0,0.4022346368715084,0.9241777075978591
MIX,1.0,0.4044943820224719,0.9241777075978591
MIX,1.0,0.4067796610169492,0.9241777075978591
MIX,1.0,0.4090909090909091,0.9241777075978591
MIX,1.0,0.4114285714285714,0.9241777075978591
MIX,1.0,0.41379310344827586,0.9241777075978591
MIX,1.0,0.4161849710982659,0.9241777075978591
MIX,1.0,0.4186046511627907,0.9241777075978591
MIX,1.0,0.42105263157894735,0.9241777075978591
MIX,1.0,0.4235294117647059,0.9241777075978591
MIX,1.0,0.4260355029585799,0.9241777075978591
MIX,1.0,0.42857142857142855,0.9241777075978591
MIX,1.0,0.4311377245508982,0.9241777075978591
MIX,1.0,0.43373493975903615,0.9241777075978591
MIX,1.0,0.43636363636363634,0.9241777075978591
MIX,1.0,0.43902439024390244,0.9241777075978591
MIX,1.0,0.44171779141104295,0.9241777075978591
MIX,1.0,0.4444444444444444,0.9241777075978591
MIX,1.0,0.4472049689440994,0.9241777075978591
MIX,1.0,0.45,0.9241777075978591
MIX,1.0,0.4528301886792453,0.9241777075978591
MIX,1.0,0.45569620253164556,0.9241777075978591
MIX,1.0,0.4585987261146497,0.9241777075978591
MIX,1.0,0.46153846153846156,0.9241777075978591
MIX,1.0,0.4645161290322581,0.9241777075978591
MIX,1.0,0.4675324675324675,0.9241777075978591
MIX,1.0,0.47058823529411764,0.9241777075978591
MIX,1.0,0.47368421052631576,0.9241777075978591
MIX,1.0,0.4768211920529801,0.9241777075978591
MIX,1.0,0.48,0.9241777075978591
MIX,1.0,0.48322147651006714,0.9241777075978591
MIX,1.0,0.4864864864864865,0.9241777075978591
MIX,1.0,0.4897959183673469,0.9241777075978591
MIX,1.0,0.4931506849315068,0.9241777075978591
MIX,1.0,0.496551724137931,0.9241777075978591
MIX,0.9861111111111112,0.4930555555555556,0.9241777075978591
MIX,0.9861111111111112,0.4965034965034965,0.9241777075978591
MIX,0.9861111111111112,0.5,0.9241777075978591
MIX,0.9861111111111112,0.5035460992907801,0.9241777075978591
MIX,0.9861111111111112,0.5071428571428571,0.9241777075978591
MIX,0.9861111111111112,0.5107913669064749,0.9241777075978591
MIX,0.9861111111111112,0.5144927536231884,0.9241777075978591
MIX,0.9861111111111112,0.5182481751824818,0.9241777075978591
MIX,0.9861111111111112,0.5220588235294118,0.9241777075978591
MIX,0.9861111111111112,0.5259259259259259,0.9241777075978591
MIX,0.9861111111111112,0.5298507462686567,0.9241777075978591
MIX,0.9861111111111112,0.5338345864661654,0.9241777075978591
MIX,0.9861111111111112,0.5378787878787878,0.9241777075978591
MIX,0.9861111111111112,0.5419847328244275,0.9241777075978591
MIX,0.9861111111111112,0.5461538461538461,0.9241777075978591
MIX,0.9861111111111112,0.5503875968992248,0.9241777075978591
MIX,0.9861111111111112,0.5546875,0.9241777075978591
MIX,0.9861111111111112,0.5590551181102362,0.9241777075978591
MIX,0.9861111111111112,0.5634920634920635,0.9241777075978591
MIX,0.9861111111111112,0.568,0.9241777075978591
MIX,0.9861111111111112,0.5725806451612904,0.9241777075978591
MIX,0.9861111111111112,0.5772357723577236,0.9241777075978591
MIX,0.9861111111111112,0.5819672131147541,0.9241777075978591
MIX,0.9861111111111112,0.5867768595041323,0.9241777075978591
MIX,0.9861111111111112,0.5916666666666667,0.9241777075978591
MIX,0.9861111111111112,0.5966386554621849,0.9241777075978591
MIX,0.9861111111111112,0.6016949152542372,0.9241777075978591
MIX,0.9861111111111112,0.6068376068376068,0.9241777075978591
MIX,0.9861111111111112,0.6120689655172413,0.9241777075978591
MIX,0.9722222222222222,0.6086956521739131,0.9241777075978591
MIX,0.9722222222222222,0.6140350877192983,0.9241777075978591
MIX,0.9722222222222222,0.6194690265486725,0.9241777075978591
MIX,0.9722222222222222,0.625,0.9241777075978591
MIX,0.9722222222222222,0.6306306306306306,0.9241777075978591
MIX,0.9583333333333334,0.6272727272727273,0.9241777075978591
MIX,0.9583333333333334,0.6330275229357798,0.9241777075978591
MIX,0.9583333333333334,0.6388888888888888,0.9241777075978591
MIX,0.9583333333333334,0.6448598130841121,0.9241777075978591
MIX,0.9583333333333334,0.6509433962264151,0.9241777075978591
MIX,0.9583333333333334,0.6571428571428571,0.9241777075978591
MIX,0.9583333333333334,0.6634615384615384,0.9241777075978591
MIX,0.9583333333333334,0.6699029126213593,0.9241777075978591
MIX,0.9583333333333334,0.6764705882352942,0.9241777075978591
MIX,0.9583333333333334,0.6831683168316832,0.9241777075978591
MIX,0.9444444444444444,0.68,0.9241777075978591
MIX,0.9444444444444444,0.6868686868686869,0.9241777075978591
MIX,0.9305555555555556,0.6836734693877551,0.9241777075978591
MIX,0.9305555555555556,0.6907216494845361,0.9241777075978591
MIX,0.9305555555555556,0.6979166666666666,0.9241777075978591
MIX,0.9305555555555556,0.7052631578947368,0.9241777075978591
MIX,0.9166666666666666,0.7021276595744681,0.9241777075978591
MIX,0.9166666666666666,0.7096774193548387,0.9241777075978591
MIX,0.9166666666666666,0.717391304347826,0.9241777075978591
