Class,Threshold,High_Risk_Count,True_Positive_Count
NUA,0.9595959595959597,14.0,14.0
NUA,0.9696969696969697,11.0,11.0
NUA,0.9797979797979799,10.0,10.0
NUA,0.98989898989899,8.0,8.0
NUA,1.0,1.0,1.0
MIX,0.0,208.0,72.0
MIX,0.010101010101010102,184.0,72.0
MIX,0.020202020202020204,181.0,72.0
MIX,0.030303030303030304,179.0,72.0
MIX,0.04040404040404041,176.0,72.0
MIX,0.05050505050505051,172.0,72.0
MIX,0.06060606060606061,168.0,72.0
MIX,0.07070707070707072,166.0,72.0
MIX,0.08080808080808081,164.0,72.0
MIX,0.09090909090909091,163.0,72.0
MIX,0.10101010101010102,160.0,72.0
MIX,0.11111111111111112,159.0,72.0
MIX,0.12121212121212122,158.0,72.0
MIX,0.13131313131313133,157.0,72.0
MIX,0.14141414141414144,154.0,72.0
MIX,0.15151515151515152,152.0,72.0
MIX,0.16161616161616163,147.0,72.0
MIX,0.17171717171717174,145.0,72.0
MIX,0.18181818181818182,143.0,72.0
MIX,0.19191919191919193,141.0,72.0
MIX,0.20202020202020204,137.0,72.0
MIX,0.21212121212121213,135.0,72.0
MIX,0.22222222222222224,133.0,72.0
MIX,0.23232323232323235,130.0,72.0
MIX,0.24242424242424243,125.0,72.0
MIX,0.25252525252525254,123.0,72.0
MIX,0.26262626262626265,121.0,72.0
MIX,0.27272727272727276,119.0,72.0
MIX,0.2828282828282829,118.0,72.0
MIX,0.29292929292929293,114.0,72.0
MIX,0.30303030303030304,110.0,72.0
MIX,0.31313131313131315,105.0,72.0
MIX,0.32323232323232326,102.0,72.0
MIX,0.33333333333333337,96.0,72.0
MIX,0.3434343434343435,91.0,72.0
MIX,0.3535353535353536,89.0,72.0
MIX,0.36363636363636365,87.0,71.0
MIX,0.37373737373737376,84.0,70.0
MIX,0.38383838383838387,83.0,70.0
MIX,0.393939393939394,77.0,67.0
MIX,0.4040404040404041,72.0,63.0
MIX,0.4141414141414142,69.0,61.0
MIX,0.42424242424242425,62.0,56.0
MIX,0.43434343434343436,61.0,55.0
MIX,0.4444444444444445,55.0,51.0
MIX,0.4545454545454546,54.0,51.0
MIX,0.4646464646464647,53.0,50.0
MIX,0.4747474747474748,49.0,47.0
MIX,0.48484848484848486,46.0,44.0
MIX,0.494949494949495,44.0,42.0
MIX,0.5050505050505051,43.0,41.0
MIX,0.5151515151515152,42.0,40.0
MIX,0.5252525252525253,39.0,38.0
MIX,0.5353535353535354,39.0,38.0
MIX,0.5454545454545455,36.0,35.0
MIX,0.5555555555555556,33.0,32.0
MIX,0.5656565656565657,31.0,30.0
MIX,0.5757575757575758,31.0,30.0
MIX,0.5858585858585859,29.0,28.0
MIX,0.595959595959596,28.0,27.0
MIX,0.6060606060606061,27.0,26.0
MIX,0.6161616161616162,27.0,26.0
MIX,0.6262626262626263,25.0,25.0
MIX,0.6363636363636365,25.0,25.0
MIX,0.6464646464646465,24.0,24.0
MIX,0.6565656565656566,24.0,24.0
MIX,0.6666666666666667,24.0,24.0
MIX,0.6767676767676768,24.0,24.0
MIX,0.686868686868687,24.0,24.0
MIX,0.696969696969697,21.0,21.0
MIX,0.7070707070707072,18.0,18.0
MIX,0.7171717171717172,18.0,18.0
MIX,0.7272727272727273,18.0,18.0
MIX,0.7373737373737375,17.0,17.0
MIX,0.7474747474747475,16.0,16.0
MIX,0.7575757575757577,14.0,14.0
MIX,0.7676767676767677,14.0,14.0
MIX,0.7777777777777778,14.0,14.0
MIX,0.787878787878788,14.0,14.0
MIX,0.797979797979798,14.0,14.0
MIX,0.8080808080808082,14.0,14.0
MIX,0.8181818181818182,13.0,13.0
MIX,0.8282828282828284,12.0,12.0
MIX,0.8383838383838385,12.0,12.0
MIX,0.8484848484848485,10.0,10.0
MIX,0.8585858585858587,10.0,10.0
MIX,0.8686868686868687,10.0,10.0
MIX,0.8787878787878789,10.0,10.0
MIX,0.888888888888889,9.0,9.0
MIX,0.8989898989898991,9.0,9.0
MIX,0.9090909090909092,8.0,8.0
MIX,0.9191919191919192,8.0,8.0
MIX,0.9292929292929294,8.0,8.0
MIX,0.9393939393939394,8.0,8.0
MIX,0.9494949494949496,8.0,8.0
MIX,0.9595959595959597,8.0,8.0
MIX,0.9696969696969697,7.0,7.0
MIX,0.9797979797979799,7.0,7.0
MIX,0.98989898989899,7.0,7.0
MIX,1.0,4.0,4.0
