Class,Recall,Precision,AP
UA,0.96,0.5517241379310345,0.9742124071647008
UA,0.96,0.5581395348837209,0.9742124071647008
UA,0.96,0.5647058823529412,0.9742124071647008
UA,0.96,0.5714285714285714,0.9742124071647008
UA,0.96,0.5783132530120482,0.9742124071647008
UA,0.96,0.5853658536585366,0.9742124071647008
UA,0.96,0.5925925925925926,0.9742124071647008
UA,0.96,0.6,0.9742124071647008
UA,0.96,0.6075949367088608,0.9742124071647008
UA,0.96,0.6153846153846154,0.9742124071647008
UA,0.96,0.6233766233766234,0.9742124071647008
UA,0.96,0.631578947368421,0.9742124071647008
UA,0.96,0.64,0.9742124071647008
UA,0.96,0.6486486486486487,0.9742124071647008
UA,0.96,0.6575342465753424,0.9742124071647008
UA,0.96,0.6666666666666666,0.9742124071647008
UA,0.96,0.676056338028169,0.9742124071647008
UA,0.96,0.6857142857142857,0.9742124071647008
UA,0.96,0.6956521739130435,0.9742124071647008
UA,0.96,0.7058823529411765,0.9742124071647008
UA,0.96,0.7164179104477612,0.9742124071647008
UA,0.96,0.7272727272727273,0.9742124071647008
UA,0.96,0.7384615384615385,0.9742124071647008
UA,0.96,0.75,0.9742124071647008
UA,0.96,0.7619047619047619,0.9742124071647008
UA,0.94,0.7580645161290323,0.9742124071647008
UA,0.94,0.7704918032786885,0.9742124071647008
UA,0.94,0.7833333333333333,0.9742124071647008
UA,0.94,0.7966101694915254,0.9742124071647008
UA,0.94,0.8103448275862069,0.9742124071647008
UA,0.94,0.8245614035087719,0.9742124071647008
UA,0.94,0.8392857142857143,0.9742124071647008
UA,0.94,0.8545454545454545,0.9742124071647008
UA,0.94,0.8703703703703703,0.9742124071647008
UA,0.94,0.8867924528301887,0.9742124071647008
UA,0.94,0.9038461538461539,0.9742124071647008
UA,0.94,0.9215686274509803,0.9742124071647008
UA,0.94,0.94,0.9742124071647008
UA,0.94,0.9591836734693877,0.9742124071647008
UA,0.94,0.9791666666666666,0.9742124071647008
UA,0.94,1.0,0.9742124071647008
UA,0.92,1.0,0.9742124071647008
UA,0.9,1.0,0.9742124071647008
UA,0.88,1.0,0.9742124071647008
UA,0.86,1.0,0.9742124071647008
UA,0.84,1.0,0.9742124071647008
UA,0.82,1.0,0.9742124071647008
UA,0.8,1.0,0.9742124071647008
UA,0.78,1.0,0.9742124071647008
UA,0.76,1.0,0.9742124071647008
UA,0.74,1.0,0.9742124071647008
UA,0.72,1.0,0.9742124071647008
UA,0.7,1.0,0.9742124071647008
UA,0.68,1.0,0.9742124071647008
UA,0.66,1.0,0.9742124071647008
UA,0.64,1.0,0.9742124071647008
UA,0.62,1.0,0.9742124071647008
UA,0.6,1.0,0.9742124071647008
UA,0.58,1.0,0.9742124071647008
UA,0.56,1.0,0.9742124071647008
UA,0.54,1.0,0.9742124071647008
UA,0.52,1.0,0.9742124071647008
UA,0.5,1.0,0.9742124071647008
UA,0.48,1.0,0.9742124071647008
UA,0.46,1.0,0.9742124071647008
UA,0.44,1.0,0.9742124071647008
UA,0.42,1.0,0.9742124071647008
UA,0.4,1.0,0.9742124071647008
UA,0.38,1.0,0.9742124071647008
UA,0.36,1.0,0.9742124071647008
UA,0.34,1.0,0.9742124071647008
UA,0.32,1.0,0.9742124071647008
UA,0.3,1.0,0.9742124071647008
UA,0.28,1.0,0.9742124071647008
UA,0.26,1.0,0.9742124071647008
UA,0.24,1.0,0.9742124071647008
UA,0.22,1.0,0.9742124071647008
UA,0.2,1.0,0.9742124071647008
UA,0.18,1.0,0.9742124071647008
UA,0.16,1.0,0.9742124071647008
UA,0.14,1.0,0.9742124071647008
UA,0.12,1.0,0.9742124071647008
UA,0.1,1.0,0.9742124071647008
UA,0.08,1.0,0.9742124071647008
UA,0.06,1.0,0.9742124071647008
UA,0.04,1.0,0.9742124071647008
UA,0.02,1.0,0.9742124071647008
UA,0.0,1.0,0.9742124071647008
NUA,1.0,0.41346153846153844,0.9828879084234509
NUA,1.0,0.41545893719806765,0.9828879084234509
NUA,1.0,0.4174757281553398,0.9828879084234509
NUA,1.0,0.4195121951219512,0.9828879084234509
NUA,1.0,0.4215686274509804,0.9828879084234509
NUA,1.0,0.4236453201970443,0.9828879084234509
NUA,1.0,0.42574257425742573,0.9828879084234509
NUA,1.0,0.42786069651741293,0.9828879084234509
NUA,1.0,0.43,0.9828879084234509
NUA,1.0,0.4321608040201005,0.9828879084234509
NUA,1.0,0.43434343434343436,0.9828879084234509
NUA,1.0,0.4365482233502538,0.9828879084234509
NUA,1.0,0.4387755102040816,0.9828879084234509
NUA,1.0,0.441025641025641,0.9828879084234509
NUA,1.0,0.44329896907216493,0.9828879084234509
NUA,1.0,0.44559585492227977,0.9828879084234509
NUA,1.0,0.4479166666666667,0.9828879084234509
NUA,1.0,0.450261780104712,0.9828879084234509
NUA,1.0,0.45263157894736844,0.9828879084234509
NUA,1.0,0.455026455026455,0.9828879084234509
NUA,1.0,0.4574468085106383,0.9828879084234509
NUA,1.0,0.45989304812834225,0.9828879084234509
NUA,1.0,0.46236559139784944,0.9828879084234509
NUA,1.0,0.4648648648648649,0.9828879084234509
NUA,1.0,0.4673913043478261,0.9828879084234509
NUA,1.0,0.46994535519125685,0.9828879084234509
NUA,1.0,0.4725274725274725,0.9828879084234509
NUA,1.0,0.47513812154696133,0.9828879084234509
NUA,1.0,0.4777777777777778,0.9828879084234509
NUA,1.0,0.48044692737430167,0.9828879084234509
NUA,1.0,0.48314606741573035,0.9828879084234509
NUA,1.0,0.4858757062146893,0.9828879084234509
NUA,1.0,0.48863636363636365,0.9828879084234509
NUA,1.0,0.49142857142857144,0.9828879084234509
NUA,1.0,0.4942528735632184,0.9828879084234509
NUA,1.0,0.49710982658959535,0.9828879084234509
NUA,1.0,0.5,0.9828879084234509
NUA,1.0,0.5029239766081871,0.9828879084234509
NUA,1.0,0.5058823529411764,0.9828879084234509
NUA,1.0,0.5088757396449705,0.9828879084234509
NUA,1.0,0.5119047619047619,0.9828879084234509
NUA,1.0,0.5149700598802395,0.9828879084234509
NUA,1.0,0.5180722891566265,0.9828879084234509
NUA,1.0,0.5212121212121212,0.9828879084234509
NUA,1.0,0.524390243902439,0.9828879084234509
NUA,1.0,0.5276073619631901,0.9828879084234509
NUA,1.0,0.5308641975308642,0.9828879084234509
NUA,1.0,0.5341614906832298,0.9828879084234509
NUA,1.0,0.5375,0.9828879084234509
NUA,1.0,0.5408805031446541,0.9828879084234509
NUA,1.0,0.5443037974683544,0.9828879084234509
NUA,1.0,0.5477707006369427,0.9828879084234509
NUA,1.0,0.5512820512820513,0.9828879084234509
NUA,1.0,0.5548387096774193,0.9828879084234509
NUA,1.0,0.5584415584415584,0.9828879084234509
NUA,1.0,0.5620915032679739,0.9828879084234509
NUA,1.0,0.5657894736842105,0.9828879084234509
NUA,1.0,0.5695364238410596,0.9828879084234509
NUA,1.0,0.5733333333333334,0.9828879084234509
NUA,1.0,0.5771812080536913,0.9828879084234509
NUA,1.0,0.581081081081081,0.9828879084234509
NUA,1.0,0.5850340136054422,0.9828879084234509
NUA,1.0,0.589041095890411,0.9828879084234509
NUA,1.0,0.593103448275862,0.9828879084234509
NUA,1.0,0.5972222222222222,0.9828879084234509
NUA,1.0,0.6013986013986014,0.9828879084234509
NUA,1.0,0.6056338028169014,0.9828879084234509
NUA,1.0,0.6099290780141844,0.9828879084234509
NUA,1.0,0.6142857142857143,0.9828879084234509
NUA,1.0,0.6187050359712231,0.9828879084234509
NUA,1.0,0.6231884057971014,0.9828879084234509
NUA,1.0,0.6277372262773723,0.9828879084234509
NUA,1.0,0.6323529411764706,0.9828879084234509
NUA,1.0,0.6370370370370371,0.9828879084234509
NUA,1.0,0.6417910447761194,0.9828879084234509
NUA,1.0,0.6466165413533834,0.9828879084234509
NUA,1.0,0.6515151515151515,0.9828879084234509
NUA,1.0,0.6564885496183206,0.9828879084234509
NUA,1.0,0.6615384615384615,0.9828879084234509
NUA,1.0,0.6666666666666666,0.9828879084234509
NUA,1.0,0.671875,0.9828879084234509
NUA,1.0,0.6771653543307087,0.9828879084234509
NUA,1.0,0.6825396825396826,0.9828879084234509
NUA,1.0,0.688,0.9828879084234509
NUA,1.0,0.6935483870967742,0.9828879084234509
NUA,1.0,0.6991869918699187,0.9828879084234509
NUA,1.0,0.7049180327868853,0.9828879084234509
NUA,1.0,0.7107438016528925,0.9828879084234509
NUA,1.0,0.7166666666666667,0.9828879084234509
NUA,1.0,0.7226890756302521,0.9828879084234509
NUA,1.0,0.7288135593220338,0.9828879084234509
NUA,1.0,0.7350427350427351,0.9828879084234509
NUA,1.0,0.7413793103448276,0.9828879084234509
NUA,1.0,0.7478260869565218,0.9828879084234509
NUA,1.0,0.7543859649122807,0.9828879084234509
NUA,1.0,0.7610619469026548,0.9828879084234509
NUA,1.0,0.7678571428571429,0.9828879084234509
NUA,1.0,0.7747747747747747,0.9828879084234509
NUA,1.0,0.7818181818181819,0.9828879084234509
NUA,1.0,0.7889908256880734,0.9828879084234509
NUA,1.0,0.7962962962962963,0.9828879084234509
NUA,1.0,0.8037383177570093,0.9828879084234509
NUA,0.9883720930232558,0.8018867924528302,0.9828879084234509
NUA,0.9883720930232558,0.8095238095238095,0.9828879084234509
NUA,0.9883720930232558,0.8173076923076923,0.9828879084234509
NUA,0.9767441860465116,0.8155339805825242,0.9828879084234509
NUA,0.9767441860465116,0.8235294117647058,0.9828879084234509
NUA,0.9767441860465116,0.8316831683168316,0.9828879084234509
NUA,0.9767441860465116,0.84,0.9828879084234509
NUA,0.9767441860465116,0.8484848484848485,0.9828879084234509
NUA,0.9767441860465116,0.8571428571428571,0.9828879084234509
NUA,0.9651162790697675,0.8556701030927835,0.9828879084234509
NUA,0.9651162790697675,0.8645833333333334,0.9828879084234509
NUA,0.9651162790697675,0.8736842105263158,0.9828879084234509
NUA,0.9534883720930233,0.8723404255319149,0.9828879084234509
NUA,0.9418604651162791,0.8709677419354839,0.9828879084234509
NUA,0.9418604651162791,0.8804347826086957,0.9828879084234509
NUA,0.9418604651162791,0.8901098901098901,0.9828879084234509
NUA,0.9302325581395349,0.8888888888888888,0.9828879084234509
NUA,0.9186046511627907,0.8876404494382022,0.9828879084234509
NUA,0.9186046511627907,0.8977272727272727,0.9828879084234509
NUA,0.9186046511627907,0.9080459770114943,0.9828879084234509
NUA,0.9186046511627907,0.9186046511627907,0.9828879084234509
NUA,0.9186046511627907,0.9294117647058824,0.9828879084234509
NUA,0.9186046511627907,0.9404761904761905,0.9828879084234509
NUA,0.9069767441860465,0.9397590361445783,0.9828879084234509
NUA,0.8953488372093024,0.9390243902439024,0.9828879084234509
NUA,0.8953488372093024,0.9506172839506173,0.9828879084234509
NUA,0.8953488372093024,0.9625,0.9828879084234509
NUA,0.8837209302325582,0.9620253164556962,0.9828879084234509
NUA,0.872093023255814,0.9615384615384616,0.9828879084234509
NUA,0.872093023255814,0.974025974025974,0.9828879084234509
NUA,0.8604651162790697,0.9736842105263158,0.9828879084234509
NUA,0.8488372093023255,0.9733333333333334,0.9828879084234509
NUA,0.8372093023255814,0.972972972972973,0.9828879084234509
NUA,0.8255813953488372,0.9726027397260274,0.9828879084234509
NUA,0.813953488372093,0.9722222222222222,0.9828879084234509
NUA,0.8023255813953488,0.971830985915493,0.9828879084234509
NUA,0.7906976744186046,0.9714285714285714,0.9828879084234509
NUA,0.7906976744186046,0.9855072463768116,0.9828879084234509
NUA,0.7790697674418605,0.9852941176470589,0.9828879084234509
NUA,0.7674418604651163,0.9850746268656716,0.9828879084234509
NUA,0.7558139534883721,0.9848484848484849,0.9828879084234509
NUA,0.7441860465116279,0.9846153846153847,0.9828879084234509
NUA,0.7325581395348837,0.984375,0.9828879084234509
NUA,0.7209302325581395,0.9841269841269841,0.9828879084234509
NUA,0.7209302325581395,1.0,0.9828879084234509
NUA,0.7093023255813954,1.0,0.9828879084234509
NUA,0.6976744186046512,1.0,0.9828879084234509
NUA,0.686046511627907,1.0,0.9828879084234509
NUA,0.6744186046511628,1.0,0.9828879084234509
NUA,0.6627906976744186,1.0,0.9828879084234509
NUA,0.6511627906976745,1.0,0.9828879084234509
NUA,0.6395348837209303,1.0,0.9828879084234509
NUA,0.627906976744186,1.0,0.9828879084234509
NUA,0.6162790697674418,1.0,0.9828879084234509
NUA,0.6046511627906976,1.0,0.9828879084234509
NUA,0.5930232558139535,1.0,0.9828879084234509
NUA,0.5813953488372093,1.0,0.9828879084234509
NUA,0.5697674418604651,1.0,0.9828879084234509
NUA,0.5581395348837209,1.0,0.9828879084234509
NUA,0.5465116279069767,1.0,0.9828879084234509
NUA,0.5348837209302325,1.0,0.9828879084234509
NUA,0.5232558139534884,1.0,0.9828879084234509
NUA,0.5116279069767442,1.0,0.9828879084234509
NUA,0.5,1.0,0.9828879084234509
NUA,0.4883720930232558,1.0,0.9828879084234509
NUA,0.47674418604651164,1.0,0.9828879084234509
NUA,0.46511627906976744,1.0,0.9828879084234509
NUA,0.45348837209302323,1.0,0.9828879084234509
NUA,0.4418604651162791,1.0,0.9828879084234509
NUA,0.43023255813953487,1.0,0.9828879084234509
NUA,0.4186046511627907,1.0,0.9828879084234509
NUA,0.4069767441860465,1.0,0.9828879084234509
NUA,0.3953488372093023,1.0,0.9828879084234509
NUA,0.38372093023255816,1.0,0.9828879084234509
NUA,0.37209302325581395,1.0,0.9828879084234509
NUA,0.36046511627906974,1.0,0.9828879084234509
NUA,0.3488372093023256,1.0,0.9828879084234509
NUA,0.3372093023255814,1.0,0.9828879084234509
NUA,0.32558139534883723,1.0,0.9828879084234509
NUA,0.313953488372093,1.0,0.9828879084234509
NUA,0.3023255813953488,1.0,0.9828879084234509
NUA,0.29069767441860467,1.0,0.9828879084234509
NUA,0.27906976744186046,1.0,0.9828879084234509
NUA,0.26744186046511625,1.0,0.9828879084234509
NUA,0.2558139534883721,1.0,0.9828879084234509
NUA,0.2441860465116279,1.0,0.9828879084234509
NUA,0.23255813953488372,1.0,0.9828879084234509
NUA,0.22093023255813954,1.0,0.9828879084234509
NUA,0.20930232558139536,1.0,0.9828879084234509
NUA,0.19767441860465115,1.0,0.9828879084234509
NUA,0.18604651162790697,1.0,0.9828879084234509
NUA,0.1744186046511628,1.0,0.9828879084234509
NUA,0.16279069767441862,1.0,0.9828879084234509
NUA,0.1511627906976744,1.0,0.9828879084234509
NUA,0.13953488372093023,1.0,0.9828879084234509
NUA,0.12790697674418605,1.0,0.9828879084234509
NUA,0.11627906976744186,1.0,0.9828879084234509
NUA,0.10465116279069768,1.0,0.9828879084234509
NUA,0.09302325581395349,1.0,0.9828879084234509
NUA,0.08139534883720931,1.0,0.9828879084234509
NUA,0.06976744186046512,1.0,0.9828879084234509
NUA,0.05813953488372093,1.0,0.9828879084234509
NUA,0.046511627906976744,1.0,0.9828879084234509
NUA,0.03488372093023256,1.0,0.9828879084234509
NUA,0.023255813953488372,1.0,0.9828879084234509
NUA,0.011627906976744186,1.0,0.9828879084234509
NUA,0.0,1.0,0.9828879084234509
MIX,1.0,0.34615384615384615,0.952132892160354
MIX,1.0,0.34782608695652173,0.952132892160354
MIX,1.0,0.34951456310679613,0.952132892160354
MIX,1.0,0.35121951219512193,0.952132892160354
MIX,1.0,0.35294117647058826,0.952132892160354
MIX,1.0,0.35467980295566504,0.952132892160354
MIX,1.0,0.3564356435643564,0.952132892160354
MIX,1.0,0.3582089552238806,0.952132892160354
MIX,1.0,0.36,0.952132892160354
MIX,1.0,0.36180904522613067,0.952132892160354
MIX,1.0,0.36363636363636365,0.952132892160354
MIX,1.0,0.36548223350253806,0.952132892160354
MIX,1.0,0.3673469387755102,0.952132892160354
MIX,1.0,0.36923076923076925,0.952132892160354
MIX,1.0,0.3711340206185567,0.952132892160354
MIX,1.0,0.37305699481865284,0.952132892160354
MIX,1.0,0.375,0.952132892160354
MIX,1.0,0.3769633507853403,0.952132892160354
MIX,1.0,0.37894736842105264,0.952132892160354
MIX,1.0,0.38095238095238093,0.952132892160354
MIX,1.0,0.3829787234042553,0.952132892160354
MIX,1.0,0.3850267379679144,0.952132892160354
MIX,1.0,0.3870967741935484,0.952132892160354
MIX,1.0,0.3891891891891892,0.952132892160354
MIX,1.0,0.391304347826087,0.952132892160354
MIX,1.0,0.39344262295081966,0.952132892160354
MIX,1.0,0.3956043956043956,0.952132892160354
MIX,1.0,0.39779005524861877,0.952132892160354
MIX,1.0,0.4,0.952132892160354
MIX,1.0,0.4022346368715084,0.952132892160354
MIX,1.0,0.4044943820224719,0.952132892160354
MIX,1.0,0.4067796610169492,0.952132892160354
MIX,1.0,0.4090909090909091,0.952132892160354
MIX,1.0,0.4114285714285714,0.952132892160354
MIX,1.0,0.41379310344827586,0.952132892160354
MIX,1.0,0.4161849710982659,0.952132892160354
MIX,1.0,0.4186046511627907,0.952132892160354
MIX,1.0,0.42105263157894735,0.952132892160354
MIX,1.0,0.4235294117647059,0.952132892160354
MIX,1.0,0.4260355029585799,0.952132892160354
MIX,1.0,0.42857142857142855,0.952132892160354
MIX,1.0,0.4311377245508982,0.952132892160354
MIX,1.0,0.43373493975903615,0.952132892160354
MIX,1.0,0.43636363636363634,0.952132892160354
MIX,1.0,0.43902439024390244,0.952132892160354
MIX,1.0,0.44171779141104295,0.952132892160354
MIX,1.0,0.4444444444444444,0.952132892160354
MIX,1.0,0.4472049689440994,0.952132892160354
MIX,1.0,0.45,0.952132892160354
MIX,1.0,0.4528301886792453,0.952132892160354
MIX,1.0,0.45569620253164556,0.952132892160354
MIX,1.0,0.4585987261146497,0.952132892160354
MIX,1.0,0.46153846153846156,0.952132892160354
MIX,1.0,0.4645161290322581,0.952132892160354
MIX,1.0,0.4675324675324675,0.952132892160354
MIX,1.0,0.47058823529411764,0.952132892160354
MIX,1.0,0.47368421052631576,0.952132892160354
MIX,1.0,0.4768211920529801,0.952132892160354
MIX,1.0,0.48,0.952132892160354
MIX,1.0,0.48322147651006714,0.952132892160354
MIX,1.0,0.4864864864864865,0.952132892160354
MIX,1.0,0.4897959183673469,0.952132892160354
MIX,1.0,0.4931506849315068,0.952132892160354
MIX,1.0,0.496551724137931,0.952132892160354
MIX,1.0,0.5,0.952132892160354
MIX,1.0,0.5034965034965035,0.952132892160354
MIX,1.0,0.5070422535211268,0.952132892160354
MIX,1.0,0.5106382978723404,0.952132892160354
MIX,1.0,0.5142857142857142,0.952132892160354
MIX,1.0,0.5179856115107914,0.952132892160354
MIX,1.0,0.5217391304347826,0.952132892160354
MIX,1.0,0.5255474452554745,0.952132892160354
MIX,1.0,0.5294117647058824,0.952132892160354
MIX,1.0,0.5333333333333333,0.952132892160354
MIX,1.0,0.5373134328358209,0.952132892160354
MIX,1.0,0.5413533834586466,0.952132892160354
MIX,1.0,0.5454545454545454,0.952132892160354
MIX,1.0,0.549618320610687,0.952132892160354
MIX,1.0,0.5538461538461539,0.952132892160354
MIX,1.0,0.5581395348837209,0.952132892160354
MIX,1.0,0.5625,0.952132892160354
MIX,1.0,0.5669291338582677,0.952132892160354
MIX,1.0,0.5714285714285714,0.952132892160354
MIX,1.0,0.576,0.952132892160354
MIX,1.0,0.5806451612903226,0.952132892160354
MIX,1.0,0.5853658536585366,0.952132892160354
MIX,1.0,0.5901639344262295,0.952132892160354
MIX,1.0,0.5950413223140496,0.952132892160354
MIX,1.0,0.6,0.952132892160354
MIX,1.0,0.6050420168067226,0.952132892160354
MIX,1.0,0.6101694915254238,0.952132892160354
MIX,1.0,0.6153846153846154,0.952132892160354
MIX,1.0,0.6206896551724138,0.952132892160354
MIX,1.0,0.6260869565217392,0.952132892160354
MIX,1.0,0.631578947368421,0.952132892160354
MIX,1.0,0.6371681415929203,0.952132892160354
MIX,1.0,0.6428571428571429,0.952132892160354
MIX,1.0,0.6486486486486487,0.952132892160354
MIX,1.0,0.6545454545454545,0.952132892160354
MIX,1.0,0.6605504587155964,0.952132892160354
MIX,1.0,0.6666666666666666,0.952132892160354
MIX,1.0,0.6728971962616822,0.952132892160354
MIX,1.0,0.6792452830188679,0.952132892160354
MIX,1.0,0.6857142857142857,0.952132892160354
MIX,1.0,0.6923076923076923,0.952132892160354
MIX,1.0,0.6990291262135923,0.952132892160354
MIX,1.0,0.7058823529411765,0.952132892160354
MIX,1.0,0.7128712871287128,0.952132892160354
MIX,1.0,0.72,0.952132892160354
MIX,1.0,0.7272727272727273,0.952132892160354
MIX,1.0,0.7346938775510204,0.952132892160354
MIX,1.0,0.7422680412371134,0.952132892160354
MIX,1.0,0.75,0.952132892160354
MIX,1.0,0.7578947368421053,0.952132892160354
MIX,1.0,0.7659574468085106,0.952132892160354
MIX,1.0,0.7741935483870968,0.952132892160354
MIX,1.0,0.782608695652174,0.952132892160354
MIX,1.0,0.7912087912087912,0.952132892160354
MIX,1.0,0.8,0.952132892160354
MIX,1.0,0.8089887640449438,0.952132892160354
MIX,1.0,0.8181818181818182,0.952132892160354
MIX,0.9861111111111112,0.8160919540229885,0.952132892160354
MIX,0.9861111111111112,0.8255813953488372,0.952132892160354
MIX,0.9722222222222222,0.8235294117647058,0.952132892160354
MIX,0.9722222222222222,0.8333333333333334,0.952132892160354
MIX,0.9722222222222222,0.8433734939759037,0.952132892160354
MIX,0.9722222222222222,0.8536585365853658,0.952132892160354
MIX,0.9722222222222222,0.8641975308641975,0.952132892160354
MIX,0.9583333333333334,0.8625,0.952132892160354
MIX,0.9583333333333334,0.8734177215189873,0.952132892160354
MIX,0.9444444444444444,0.8717948717948718,0.952132892160354
MIX,0.9305555555555556,0.8701298701298701,0.952132892160354
MIX,0.9166666666666666,0.868421052631579,0.952132892160354
MIX,0.9027777777777778,0.8666666666666667,0.952132892160354
MIX,0.8888888888888888,0.8648648648648649,0.952132892160354
MIX,0.875,0.863013698630137,0.952132892160354
MIX,0.875,0.875,0.952132892160354
MIX,0.8611111111111112,0.8732394366197183,0.952132892160354
