Class,Threshold,Net_Benefit
UA,0.0,0.2403846153846154
UA,0.010101010101010102,0.23484105180533751
UA,0.020202020202020204,0.22977795400475814
UA,0.030303030303030304,0.224609375
UA,0.04040404040404041,0.219331983805668
UA,0.05050505050505051,0.21455605564648117
UA,0.06060606060606061,0.20998759305210918
UA,0.07070707070707072,0.20599916387959866
UA,0.08080808080808081,0.20065511411665257
UA,0.09090909090909091,0.19663461538461538
UA,0.10101010101010102,0.19392826274848746
UA,0.11111111111111112,0.19050480769230768
UA,0.12121212121212122,0.1853448275862069
UA,0.13131313131313133,0.18151833631484793
UA,0.14141414141414144,0.17861990950226245
UA,0.15151515151515152,0.17513736263736263
UA,0.16161616161616163,0.1745829471733086
UA,0.17171717171717174,0.1746013133208255
UA,0.18181818181818182,0.1752136752136752
UA,0.19191919191919193,0.17301682692307693
UA,0.20202020202020204,0.1734420642648491
UA,0.21212121212121213,0.17566568047337278
UA,0.22222222222222224,0.1813186813186813
UA,0.23232323232323235,0.18509615384615385
UA,0.24242424242424243,0.18153846153846154
UA,0.25252525252525254,0.18853950103950104
UA,0.26262626262626265,0.19481032665964174
UA,0.27272727272727276,0.18990384615384615
UA,0.2828282828282829,0.19562567713976164
UA,0.29292929292929293,0.1940934065934066
UA,0.30303030303030304,0.19251672240802675
UA,0.31313131313131315,0.19746889140271492
UA,0.32323232323232326,0.20299942594718715
UA,0.33333333333333337,0.20432692307692307
UA,0.3434343434343435,0.20355029585798814
UA,0.3535353535353536,0.20057091346153846
UA,0.36363636363636365,0.1978021978021978
UA,0.37373737373737376,0.19525434243176176
UA,0.38383838383838387,0.19774590163934425
UA,0.393939393939394,0.19254807692307693
UA,0.4040404040404041,0.19540417209908736
UA,0.4141414141414142,0.1903183023872679
UA,0.42424242424242425,0.18522267206477733
UA,0.43434343434343436,0.1693853021978022
UA,0.4444444444444445,0.16923076923076924
UA,0.4545454545454546,0.1642628205128205
UA,0.4646464646464647,0.16409651669085631
UA,0.4747474747474748,0.16346153846153846
UA,0.48484848484848486,0.15865384615384615
UA,0.494949494949495,0.15865384615384615
UA,0.5050505050505051,0.15865384615384615
UA,0.5151515151515152,0.15384615384615385
UA,0.5252525252525253,0.14903846153846154
UA,0.5353535353535354,0.14903846153846154
UA,0.5454545454545455,0.14903846153846154
UA,0.5555555555555556,0.14903846153846154
UA,0.5656565656565657,0.13942307692307693
UA,0.5757575757575758,0.13942307692307693
UA,0.5858585858585859,0.13942307692307693
UA,0.595959595959596,0.13942307692307693
UA,0.6060606060606061,0.1346153846153846
UA,0.6161616161616162,0.1346153846153846
UA,0.6262626262626263,0.1346153846153846
UA,0.6363636363636365,0.12980769230769232
UA,0.6464646464646465,0.1201923076923077
UA,0.6565656565656566,0.11538461538461539
UA,0.6666666666666667,0.11538461538461539
UA,0.6767676767676768,0.11057692307692307
UA,0.686868686868687,0.11057692307692307
UA,0.696969696969697,0.10576923076923077
UA,0.7070707070707072,0.10576923076923077
UA,0.7171717171717172,0.10096153846153846
UA,0.7272727272727273,0.10096153846153846
UA,0.7373737373737375,0.10096153846153846
UA,0.7474747474747475,0.10096153846153846
UA,0.7575757575757577,0.10096153846153846
UA,0.7676767676767677,0.10096153846153846
UA,0.7777777777777778,0.10096153846153846
UA,0.787878787878788,0.10096153846153846
UA,0.797979797979798,0.10096153846153846
UA,0.8080808080808082,0.10096153846153846
UA,0.8181818181818182,0.10096153846153846
UA,0.8282828282828284,0.09134615384615384
UA,0.8383838383838385,0.08653846153846154
UA,0.8484848484848485,0.08653846153846154
UA,0.8585858585858587,0.08173076923076923
UA,0.8686868686868687,0.08173076923076923
UA,0.8787878787878789,0.08173076923076923
UA,0.888888888888889,0.08173076923076923
UA,0.8989898989898991,0.08173076923076923
UA,0.9090909090909092,0.07692307692307693
UA,0.9191919191919192,0.07692307692307693
UA,0.9292929292929294,0.07211538461538461
UA,0.9393939393939394,0.07211538461538461
UA,0.9494949494949496,0.07211538461538461
UA,0.9595959595959597,0.07211538461538461
UA,0.9696969696969697,0.0673076923076923
UA,0.9797979797979799,0.0625
UA,0.98989898989899,0.057692307692307696
UA,1.0,
NUA,0.0,0.41346153846153844
NUA,0.010101010101010102,0.4092916012558869
NUA,0.020202020202020204,0.4052339413164155
NUA,0.030303030303030304,0.40144230769230765
NUA,0.04040404040404041,0.3976720647773279
NUA,0.05050505050505051,0.39351472995090014
NUA,0.06060606060606061,0.3892679900744417
NUA,0.07070707070707072,0.38529473244147155
NUA,0.08080808080808081,0.3817624683009298
NUA,0.09090909090909091,0.3778846153846154
NUA,0.10101010101010102,0.3740276577355229
NUA,0.11111111111111112,0.36959134615384615
NUA,0.12121212121212122,0.36637931034482757
NUA,0.13131313131313133,0.36258944543828264
NUA,0.14141414141414144,0.35882352941176465
NUA,0.15151515151515152,0.3567994505494505
NUA,0.16161616161616163,0.3532205746061167
NUA,0.17171717171717174,0.34967166979362097
NUA,0.18181818181818182,0.3472222222222222
NUA,0.19191919191919193,0.34609375
NUA,0.20202020202020204,0.3428675754625121
NUA,0.21212121212121213,0.34097633136094674
NUA,0.22222222222222224,0.33928571428571425
NUA,0.23232323232323235,0.33634868421052627
NUA,0.24242424242424243,0.3334615384615384
NUA,0.25252525252525254,0.3322505197505197
NUA,0.26262626262626265,0.33126975763962063
NUA,0.27272727272727276,0.33413461538461536
NUA,0.2828282828282829,0.33193391115926324
NUA,0.29292929292929293,0.33777472527472524
NUA,0.30303030303030304,0.34239130434782605
NUA,0.31313131313131315,0.33894230769230765
NUA,0.32323232323232326,0.33768656716417905
NUA,0.33333333333333337,0.33894230769230765
NUA,0.3434343434343435,0.34807692307692306
NUA,0.3535353535353536,0.35561899038461536
NUA,0.36363636363636365,0.35645604395604397
NUA,0.37373737373737376,0.3570099255583126
NUA,0.38383838383838387,0.36128625472887765
NUA,0.393939393939394,0.3629807692307692
NUA,0.4040404040404041,0.36179921773142115
NUA,0.4141414141414142,0.35319960212201595
NUA,0.42424242424242425,0.3582995951417004
NUA,0.43434343434343436,0.34838598901098905
NUA,0.4444444444444445,0.34326923076923077
NUA,0.4545454545454546,0.3381410256410256
NUA,0.4646464646464647,0.3227503628447025
NUA,0.4747474747474748,0.28892381656804733
NUA,0.48484848484848486,0.2743212669683258
NUA,0.494949494949495,0.27884615384615385
NUA,0.5050505050505051,0.2692307692307692
NUA,0.5151515151515152,0.2692307692307692
NUA,0.5252525252525253,0.2548076923076923
NUA,0.5353535353535354,0.2548076923076923
NUA,0.5454545454545455,0.24519230769230768
NUA,0.5555555555555556,0.23557692307692307
NUA,0.5656565656565657,0.23076923076923078
NUA,0.5757575757575758,0.23076923076923078
NUA,0.5858585858585859,0.21634615384615385
NUA,0.595959595959596,0.21153846153846154
NUA,0.6060606060606061,0.20192307692307693
NUA,0.6161616161616162,0.1971153846153846
NUA,0.6262626262626263,0.1971153846153846
NUA,0.6363636363636365,0.1875
NUA,0.6464646464646465,0.1778846153846154
NUA,0.6565656565656566,0.17307692307692307
NUA,0.6666666666666667,0.17307692307692307
NUA,0.6767676767676768,0.16826923076923078
NUA,0.686868686868687,0.16826923076923078
NUA,0.696969696969697,0.16826923076923078
NUA,0.7070707070707072,0.16826923076923078
NUA,0.7171717171717172,0.16346153846153846
NUA,0.7272727272727273,0.16346153846153846
NUA,0.7373737373737375,0.16346153846153846
NUA,0.7474747474747475,0.15384615384615385
NUA,0.7575757575757577,0.15384615384615385
NUA,0.7676767676767677,0.15384615384615385
NUA,0.7777777777777778,0.13942307692307693
NUA,0.787878787878788,0.13942307692307693
NUA,0.797979797979798,0.13942307692307693
NUA,0.8080808080808082,0.13942307692307693
NUA,0.8181818181818182,0.13942307692307693
NUA,0.8282828282828284,0.13942307692307693
NUA,0.8383838383838385,0.12980769230769232
NUA,0.8484848484848485,0.12980769230769232
NUA,0.8585858585858587,0.12980769230769232
NUA,0.8686868686868687,0.125
NUA,0.8787878787878789,0.125
NUA,0.888888888888889,0.1201923076923077
NUA,0.8989898989898991,0.1201923076923077
NUA,0.9090909090909092,0.1201923076923077
NUA,0.9191919191919192,0.11538461538461539
NUA,0.9292929292929294,0.11538461538461539
NUA,0.9393939393939394,0.11538461538461539
NUA,0.9494949494949496,0.11057692307692307
NUA,0.9595959595959597,0.11057692307692307
NUA,0.9696969696969697,0.10576923076923077
NUA,0.9797979797979799,0.10096153846153846
NUA,0.98989898989899,0.07692307692307693
NUA,1.0,
MIX,0.0,0.34615384615384615
MIX,0.010101010101010102,0.34134615384615385
MIX,0.020202020202020204,0.3368358445678033
MIX,0.030303030303030304,0.33248197115384615
MIX,0.04040404040404041,0.32813765182186233
MIX,0.05050505050505051,0.32364975450081834
MIX,0.06060606060606061,0.3191687344913151
MIX,0.07070707070707072,0.3143290133779264
MIX,0.08080808080808081,0.30938292476754015
MIX,0.09090909090909091,0.30624999999999997
MIX,0.10101010101010102,0.3018582541054451
MIX,0.11111111111111112,0.2974759615384615
MIX,0.12121212121212122,0.29442970822281167
MIX,0.13131313131313133,0.29019454382826476
MIX,0.14141414141414144,0.285972850678733
MIX,0.15151515151515152,0.2817651098901099
MIX,0.16161616161616163,0.27664504170528265
MIX,0.17171717171717174,0.2714000938086304
MIX,0.18181818181818182,0.2670940170940171
MIX,0.19191919191919193,0.26736778846153847
MIX,0.20202020202020204,0.2646056475170399
MIX,0.21212121212121213,0.26460798816568043
MIX,0.22222222222222224,0.2623626373626373
MIX,0.23232323232323235,0.2632211538461538
MIX,0.24242424242424243,0.2551923076923077
MIX,0.25252525252525254,0.25201403326403327
MIX,0.26262626262626265,0.2523050579557429
MIX,0.27272727272727276,0.2512019230769231
MIX,0.2828282828282829,0.2541305525460455
MIX,0.29292929292929293,0.24890109890109893
MIX,0.30303030303030304,0.24811872909698995
MIX,0.31313131313131315,0.2528280542986425
MIX,0.32323232323232326,0.258252009184845
MIX,0.33333333333333337,0.2596153846153846
MIX,0.3434343434343435,0.25902366863905324
MIX,0.3535353535353536,0.26427283653846156
MIX,0.36363636363636365,0.26991758241758246
MIX,0.37373737373737376,0.26566377171215877
MIX,0.38383838383838387,0.2609552332912988
MIX,0.393939393939394,0.26995192307692306
MIX,0.4040404040404041,0.25277053455019555
MIX,0.4141414141414142,0.2536472148541114
MIX,0.42424242424242425,0.24190283400809717
MIX,0.43434343434343436,0.23523351648351648
MIX,0.4444444444444445,0.2326923076923077
MIX,0.4545454545454546,0.2315705128205128
MIX,0.4646464646464647,0.221788824383164
MIX,0.4747474747474748,0.21680843195266272
MIX,0.48484848484848486,0.21153846153846154
MIX,0.494949494949495,0.20192307692307693
MIX,0.5050505050505051,0.20192307692307693
MIX,0.5151515151515152,0.20192307692307693
