Class,FPR,TPR,AUC
UA,0.0,0.0,0.9834177215189874
UA,0.0,0.12,0.9834177215189874
UA,0.0,0.68,0.9834177215189874
UA,0.006329113924050633,0.68,0.9834177215189874
UA,0.006329113924050633,0.72,0.9834177215189874
UA,0.012658227848101266,0.72,0.9834177215189874
UA,0.012658227848101266,0.84,0.9834177215189874
UA,0.0189873417721519,0.84,0.9834177215189874
UA,0.0189873417721519,0.86,0.9834177215189874
UA,0.02531645569620253,0.86,0.9834177215189874
UA,0.02531645569620253,0.88,0.9834177215189874
UA,0.03164556962025317,0.88,0.9834177215189874
UA,0.03164556962025317,0.9,0.9834177215189874
UA,0.04430379746835443,0.9,0.9834177215189874
UA,0.04430379746835443,0.92,0.9834177215189874
UA,0.06329113924050633,0.92,0.9834177215189874
UA,0.06329113924050633,0.94,0.9834177215189874
UA,0.13291139240506328,0.94,0.9834177215189874
UA,0.13291139240506328,0.96,0.9834177215189874
UA,0.20253164556962025,0.96,0.9834177215189874
UA,0.20253164556962025,0.98,0.9834177215189874
UA,0.22151898734177214,0.98,0.9834177215189874
UA,0.22151898734177214,1.0,0.9834177215189874
UA,0.9493670886075949,1.0,0.9834177215189874
UA,1.0,1.0,0.9834177215189874
NUA,0.0,0.0,0.9876096073198628
NUA,0.0,0.10465116279069768,0.9876096073198628
NUA,0.0,0.6744186046511628,0.9876096073198628
NUA,0.00819672131147541,0.6744186046511628,0.9876096073198628
NUA,0.00819672131147541,0.813953488372093,0.9876096073198628
NUA,0.01639344262295082,0.813953488372093,0.9876096073198628
NUA,0.01639344262295082,0.8837209302325582,0.9876096073198628
NUA,0.040983606557377046,0.8837209302325582,0.9876096073198628
NUA,0.040983606557377046,0.8953488372093024,0.9876096073198628
NUA,0.04918032786885246,0.8953488372093024,0.9876096073198628
NUA,0.04918032786885246,0.9069767441860465,0.9876096073198628
NUA,0.05737704918032787,0.9069767441860465,0.9876096073198628
NUA,0.05737704918032787,0.9302325581395349,0.9876096073198628
NUA,0.06557377049180328,0.9302325581395349,0.9876096073198628
NUA,0.06557377049180328,0.9418604651162791,0.9876096073198628
NUA,0.08196721311475409,0.9418604651162791,0.9876096073198628
NUA,0.08196721311475409,0.9534883720930233,0.9876096073198628
NUA,0.11475409836065574,0.9534883720930233,0.9876096073198628
NUA,0.11475409836065574,0.9767441860465116,0.9876096073198628
NUA,0.13114754098360656,0.9767441860465116,0.9876096073198628
NUA,0.13114754098360656,0.9883720930232558,0.9876096073198628
NUA,0.1557377049180328,0.9883720930232558,0.9876096073198628
NUA,0.1557377049180328,1.0,0.9876096073198628
NUA,0.9754098360655737,1.0,0.9876096073198628
NUA,1.0,1.0,0.9876096073198628
MIX,0.0,0.0,0.9646650326797386
MIX,0.0,0.06944444444444445,0.9646650326797386
MIX,0.0,0.6388888888888888,0.9646650326797386
MIX,0.007352941176470588,0.6388888888888888,0.9646650326797386
MIX,0.007352941176470588,0.6944444444444444,0.9646650326797386
MIX,0.029411764705882353,0.6944444444444444,0.9646650326797386
MIX,0.029411764705882353,0.7222222222222222,0.9646650326797386
MIX,0.03676470588235294,0.7222222222222222,0.9646650326797386
MIX,0.03676470588235294,0.7916666666666666,0.9646650326797386
MIX,0.051470588235294115,0.7916666666666666,0.9646650326797386
MIX,0.051470588235294115,0.8055555555555556,0.9646650326797386
MIX,0.058823529411764705,0.8055555555555556,0.9646650326797386
MIX,0.058823529411764705,0.8333333333333334,0.9646650326797386
MIX,0.0661764705882353,0.8333333333333334,0.9646650326797386
MIX,0.0661764705882353,0.875,0.9646650326797386
MIX,0.10294117647058823,0.875,0.9646650326797386
MIX,0.10294117647058823,0.8888888888888888,0.9646650326797386
MIX,0.11029411764705882,0.8888888888888888,0.9646650326797386
MIX,0.11029411764705882,0.9166666666666666,0.9646650326797386
MIX,0.13970588235294118,0.9166666666666666,0.9646650326797386
MIX,0.13970588235294118,0.9305555555555556,0.9646650326797386
MIX,0.16176470588235295,0.9305555555555556,0.9646650326797386
MIX,0.16176470588235295,0.9444444444444444,0.9646650326797386
MIX,0.20588235294117646,0.9444444444444444,0.9646650326797386
MIX,0.20588235294117646,0.9583333333333334,0.9646650326797386
MIX,0.3235294117647059,0.9583333333333334,0.9646650326797386
MIX,0.3235294117647059,0.9722222222222222,0.9646650326797386
MIX,0.3382352941176471,0.9722222222222222,0.9646650326797386
MIX,0.3382352941176471,0.9861111111111112,0.9646650326797386
MIX,0.4117647058823529,0.9861111111111112,0.9646650326797386
MIX,0.4117647058823529,1.0,0.9646650326797386
MIX,0.9558823529411765,1.0,0.9646650326797386
MIX,1.0,1.0,0.9646650326797386
Macro,0.0,0.6644358311800173,0.9798355968004576
Macro,0.006329113924050633,0.6777691645133506,0.9798355968004576
Macro,0.007352941176470588,0.6962876830318692,0.9798355968004576
Macro,0.00819672131147541,0.7427993109388457,0.9798355968004576
Macro,0.012658227848101266,0.7827993109388457,0.9798355968004576
Macro,0.01639344262295082,0.8060551248923341,0.9798355968004576
Macro,0.0189873417721519,0.8127217915590009,0.9798355968004576
Macro,0.02531645569620253,0.8193884582256675,0.9798355968004576
Macro,0.029411764705882353,0.8286477174849268,0.9798355968004576
Macro,0.03164556962025317,0.8353143841515935,0.9798355968004576
Macro,0.03676470588235294,0.8584625322997416,0.9798355968004576
Macro,0.040983606557377046,0.8623385012919896,0.9798355968004576
Macro,0.04430379746835443,0.8690051679586563,0.9798355968004576
Macro,0.04918032786885246,0.8728811369509044,0.9798355968004576
Macro,0.051470588235294115,0.8775107665805341,0.9798355968004576
Macro,0.05737704918032787,0.8852627045650302,0.9798355968004576
Macro,0.058823529411764705,0.8945219638242894,0.9798355968004576
Macro,0.06329113924050633,0.9011886304909561,0.9798355968004576
Macro,0.06557377049180328,0.9050645994832042,0.9798355968004576
Macro,0.0661764705882353,0.918953488372093,0.9798355968004576
Macro,0.08196721311475409,0.9228294573643411,0.9798355968004576
Macro,0.10294117647058823,0.9274590869939706,0.9798355968004576
Macro,0.11029411764705882,0.9367183462532299,0.9798355968004576
Macro,0.11475409836065574,0.944470284237726,0.9798355968004576
Macro,0.13114754098360656,0.9483462532299741,0.9798355968004576
Macro,0.13291139240506328,0.9550129198966407,0.9798355968004576
Macro,0.13970588235294118,0.9596425495262704,0.9798355968004576
Macro,0.1557377049180328,0.9635185185185184,0.9798355968004576
Macro,0.16176470588235295,0.9681481481481482,0.9798355968004576
Macro,0.20253164556962025,0.9748148148148147,0.9798355968004576
Macro,0.20588235294117646,0.9794444444444445,0.9798355968004576
Macro,0.22151898734177214,0.9861111111111112,0.9798355968004576
Macro,0.3235294117647059,0.9907407407407408,0.9798355968004576
Macro,0.3382352941176471,0.9953703703703703,0.9798355968004576
Macro,0.4117647058823529,1.0,0.9798355968004576
Macro,0.9493670886075949,1.0,0.9798355968004576
Macro,0.9558823529411765,1.0,0.9798355968004576
Macro,0.9754098360655737,1.0,0.9798355968004576
Macro,1.0,1.0,0.9798355968004576
