Class,FPR,TPR,AUC
UA,0.0,0.0,0.8377215189873418
UA,0.0,0.02,0.8377215189873418
UA,0.0,0.24,0.8377215189873418
UA,0.006329113924050633,0.24,0.8377215189873418
UA,0.006329113924050633,0.3,0.8377215189873418
UA,0.012658227848101266,0.3,0.8377215189873418
UA,0.012658227848101266,0.32,0.8377215189873418
UA,0.02531645569620253,0.32,0.8377215189873418
UA,0.02531645569620253,0.44,0.8377215189873418
UA,0.03164556962025317,0.44,0.8377215189873418
UA,0.03164556962025317,0.46,0.8377215189873418
UA,0.0379746835443038,0.46,0.8377215189873418
UA,0.0379746835443038,0.48,0.8377215189873418
UA,0.05063291139240506,0.48,0.8377215189873418
UA,0.05063291139240506,0.54,0.8377215189873418
UA,0.056962025316455694,0.54,0.8377215189873418
UA,0.056962025316455694,0.56,0.8377215189873418
UA,0.06962025316455696,0.56,0.8377215189873418
UA,0.06962025316455696,0.58,0.8377215189873418
UA,0.08227848101265822,0.58,0.8377215189873418
UA,0.08227848101265822,0.6,0.8377215189873418
UA,0.08860759493670886,0.6,0.8377215189873418
UA,0.08860759493670886,0.62,0.8377215189873418
UA,0.0949367088607595,0.62,0.8377215189873418
UA,0.0949367088607595,0.64,0.8377215189873418
UA,0.10759493670886076,0.64,0.8377215189873418
UA,0.10759493670886076,0.66,0.8377215189873418
UA,0.16455696202531644,0.66,0.8377215189873418
UA,0.16455696202531644,0.68,0.8377215189873418
UA,0.18354430379746836,0.68,0.8377215189873418
UA,0.18354430379746836,0.72,0.8377215189873418
UA,0.21518987341772153,0.72,0.8377215189873418
UA,0.21518987341772153,0.74,0.8377215189873418
UA,0.310126582278481,0.74,0.8377215189873418
UA,0.310126582278481,0.76,0.8377215189873418
UA,0.35443037974683544,0.76,0.8377215189873418
UA,0.35443037974683544,0.8,0.8377215189873418
UA,0.37341772151898733,0.8,0.8377215189873418
UA,0.37341772151898733,0.84,0.8377215189873418
UA,0.4620253164556962,0.84,0.8377215189873418
UA,0.4620253164556962,0.86,0.8377215189873418
UA,0.47468354430379744,0.86,0.8377215189873418
UA,0.47468354430379744,0.9,0.8377215189873418
UA,0.4936708860759494,0.9,0.8377215189873418
UA,0.4936708860759494,0.92,0.8377215189873418
UA,0.5063291139240507,0.92,0.8377215189873418
UA,0.5063291139240507,0.94,0.8377215189873418
UA,0.5632911392405063,0.94,0.8377215189873418
UA,0.5632911392405063,0.96,0.8377215189873418
UA,0.8481012658227848,0.96,0.8377215189873418
UA,0.8481012658227848,0.98,0.8377215189873418
UA,0.8734177215189873,0.98,0.8377215189873418
UA,0.8734177215189873,1.0,0.8377215189873418
UA,1.0,1.0,0.8377215189873418
NUA,0.0,0.0,0.9269919939001143
NUA,0.0,0.011627906976744186,0.9269919939001143
NUA,0.0,0.20930232558139536,0.9269919939001143
NUA,0.00819672131147541,0.20930232558139536,0.9269919939001143
NUA,0.00819672131147541,0.23255813953488372,0.9269919939001143
NUA,0.01639344262295082,0.23255813953488372,0.9269919939001143
NUA,0.01639344262295082,0.47674418604651164,0.9269919939001143
NUA,0.02459016393442623,0.47674418604651164,0.9269919939001143
NUA,0.02459016393442623,0.6046511627906976,0.9269919939001143
NUA,0.040983606557377046,0.6046511627906976,0.9269919939001143
NUA,0.040983606557377046,0.6162790697674418,0.9269919939001143
