Class,Threshold,High_Risk_Count,True_Positive_Count
UA,0.8989898989898991,0.0,0.0
UA,0.9090909090909092,0.0,0.0
UA,0.9191919191919192,0.0,0.0
UA,0.9292929292929294,0.0,0.0
UA,0.9393939393939394,0.0,0.0
UA,0.9494949494949496,0.0,0.0
UA,0.9595959595959597,0.0,0.0
UA,0.9696969696969697,0.0,0.0
UA,0.9797979797979799,0.0,0.0
UA,0.98989898989899,0.0,0.0
UA,1.0,0.0,0.0
NUA,0.0,208.0,86.0
NUA,0.010101010101010102,208.0,86.0
NUA,0.020202020202020204,208.0,86.0
NUA,0.030303030303030304,208.0,86.0
NUA,0.04040404040404041,208.0,86.0
NUA,0.05050505050505051,208.0,86.0
NUA,0.06060606060606061,208.0,86.0
NUA,0.07070707070707072,208.0,86.0
NUA,0.08080808080808081,208.0,86.0
NUA,0.09090909090909091,208.0,86.0
NUA,0.10101010101010102,208.0,86.0
NUA,0.11111111111111112,208.0,86.0
NUA,0.12121212121212122,208.0,86.0
NUA,0.13131313131313133,208.0,86.0
NUA,0.14141414141414144,208.0,86.0
NUA,0.15151515151515152,208.0,86.0
NUA,0.16161616161616163,207.0,86.0
NUA,0.17171717171717174,206.0,86.0
NUA,0.18181818181818182,204.0,86.0
NUA,0.19191919191919193,203.0,86.0
NUA,0.20202020202020204,201.0,86.0
NUA,0.21212121212121213,200.0,86.0
NUA,0.22222222222222224,200.0,86.0
NUA,0.23232323232323235,198.0,86.0
NUA,0.24242424242424243,197.0,86.0
NUA,0.25252525252525254,194.0,86.0
NUA,0.26262626262626265,192.0,86.0
NUA,0.27272727272727276,188.0,86.0
NUA,0.2828282828282829,178.0,86.0
NUA,0.29292929292929293,171.0,86.0
NUA,0.30303030303030304,164.0,86.0
NUA,0.31313131313131315,158.0,86.0
NUA,0.32323232323232326,152.0,86.0
NUA,0.33333333333333337,147.0,86.0
NUA,0.3434343434343435,142.0,86.0
NUA,0.3535353535353536,133.0,85.0
NUA,0.36363636363636365,124.0,83.0
NUA,0.37373737373737376,114.0,80.0
NUA,0.38383838383838387,108.0,78.0
NUA,0.393939393939394,100.0,76.0
NUA,0.4040404040404041,92.0,71.0
NUA,0.4141414141414142,83.0,67.0
NUA,0.42424242424242425,76.0,64.0
NUA,0.43434343434343436,70.0,60.0
NUA,0.4444444444444445,58.0,53.0
NUA,0.4545454545454546,53.0,50.0
NUA,0.4646464646464647,52.0,49.0
NUA,0.4747474747474748,49.0,46.0
NUA,0.48484848484848486,49.0,46.0
NUA,0.494949494949495,45.0,42.0
NUA,0.5050505050505051,39.0,37.0
NUA,0.5151515151515152,30.0,28.0
NUA,0.5252525252525253,26.0,24.0
NUA,0.5353535353535354,23.0,21.0
NUA,0.5454545454545455,18.0,18.0
NUA,0.5555555555555556,17.0,17.0
NUA,0.5656565656565657,15.0,15.0
NUA,0.5757575757575758,13.0,13.0
NUA,0.5858585858585859,12.0,12.0
NUA,0.595959595959596,12.0,12.0
NUA,0.6060606060606061,9.0,9.0
NUA,0.6161616161616162,8.0,8.0
NUA,0.6262626262626263,8.0,8.0
NUA,0.6363636363636365,7.0,7.0
NUA,0.6464646464646465,7.0,7.0
NUA,0.6565656565656566,6.0,6.0
NUA,0.6666666666666667,6.0,6.0
NUA,0.6767676767676768,5.0,5.0
NUA,0.686868686868687,4.0,4.0
NUA,0.696969696969697,4.0,4.0
NUA,0.7070707070707072,4.0,4.0
NUA,0.7171717171717172,4.0,4.0
NUA,0.7272727272727273,3.0,3.0
NUA,0.7373737373737375,3.0,3.0
NUA,0.7474747474747475,3.0,3.0
NUA,0.7575757575757577,3.0,3.0
NUA,0.7676767676767677,3.0,3.0
NUA,0.7777777777777778,3.0,3.0
