Class,Threshold,High_Risk_Count,True_Positive_Count
UA,0.0,208.0,50.0
UA,0.010101010101010102,205.0,50.0
UA,0.020202020202020204,205.0,50.0
UA,0.030303030303030304,202.0,50.0
UA,0.04040404040404041,202.0,50.0
UA,0.05050505050505051,202.0,50.0
UA,0.06060606060606061,202.0,50.0
UA,0.07070707070707072,201.0,50.0
UA,0.08080808080808081,201.0,50.0
UA,0.09090909090909091,201.0,50.0
UA,0.10101010101010102,200.0,50.0
UA,0.11111111111111112,197.0,50.0
UA,0.12121212121212122,197.0,50.0
UA,0.13131313131313133,196.0,50.0
UA,0.14141414141414144,195.0,50.0
UA,0.15151515151515152,194.0,49.0
UA,0.16161616161616163,190.0,49.0
UA,0.17171717171717174,188.0,49.0
UA,0.18181818181818182,186.0,49.0
UA,0.19191919191919193,178.0,49.0
UA,0.20202020202020204,170.0,48.0
UA,0.21212121212121213,158.0,47.0
UA,0.22222222222222224,143.0,45.0
UA,0.23232323232323235,131.0,44.0
UA,0.24242424242424243,122.0,44.0
UA,0.25252525252525254,116.0,43.0
UA,0.26262626262626265,103.0,40.0
UA,0.27272727272727276,92.0,37.0
UA,0.2828282828282829,76.0,33.0
UA,0.29292929292929293,66.0,31.0
UA,0.30303030303030304,56.0,29.0
UA,0.31313131313131315,50.0,28.0
UA,0.32323232323232326,45.0,28.0
UA,0.33333333333333337,38.0,28.0
UA,0.3434343434343435,28.0,26.0
UA,0.3535353535353536,25.0,23.0
UA,0.36363636363636365,23.0,22.0
UA,0.37373737373737376,21.0,20.0
UA,0.38383838383838387,18.0,17.0
UA,0.393939393939394,14.0,14.0
UA,0.4040404040404041,12.0,12.0
UA,0.4141414141414142,11.0,11.0
UA,0.42424242424242425,11.0,11.0
UA,0.43434343434343436,11.0,11.0
UA,0.4444444444444445,9.0,9.0
UA,0.4545454545454546,8.0,8.0
UA,0.4646464646464647,8.0,8.0
UA,0.4747474747474748,5.0,5.0
UA,0.48484848484848486,4.0,4.0
UA,0.494949494949495,3.0,3.0
UA,0.5050505050505051,2.0,2.0
UA,0.5151515151515152,2.0,2.0
