Class,FPR,TPR,AUC
UA,0.0,0.0,0.969746835443038
UA,0.0,0.02,0.969746835443038
UA,0.0,0.34,0.969746835443038
UA,0.006329113924050633,0.34,0.969746835443038
UA,0.006329113924050633,0.72,0.969746835443038
UA,0.0189873417721519,0.72,0.969746835443038
UA,0.0189873417721519,0.76,0.969746835443038
UA,0.02531645569620253,0.76,0.969746835443038
UA,0.02531645569620253,0.82,0.969746835443038
UA,0.05063291139240506,0.82,0.969746835443038
UA,0.05063291139240506,0.84,0.969746835443038
UA,0.056962025316455694,0.84,0.969746835443038
UA,0.056962025316455694,0.86,0.969746835443038
UA,0.0759493670886076,0.86,0.969746835443038
UA,0.0759493670886076,0.88,0.969746835443038
UA,0.0949367088607595,0.88,0.969746835443038
UA,0.0949367088607595,0.9,0.969746835443038
UA,0.11392405063291139,0.9,0.969746835443038
UA,0.11392405063291139,0.92,0.969746835443038
UA,0.18354430379746836,0.92,0.969746835443038
UA,0.18354430379746836,0.96,0.969746835443038
UA,0.20253164556962025,0.96,0.969746835443038
UA,0.20253164556962025,0.98,0.969746835443038
UA,0.31645569620253167,0.98,0.969746835443038
UA,0.31645569620253167,1.0,0.969746835443038
UA,1.0,1.0,0.969746835443038
NUA,0.0,0.0,0.9421463972550514
NUA,0.0,0.011627906976744186,0.9421463972550514
NUA,0.0,0.6627906976744186,0.9421463972550514
NUA,0.02459016393442623,0.6627906976744186,0.9421463972550514
NUA,0.02459016393442623,0.6976744186046512,0.9421463972550514
NUA,0.040983606557377046,0.6976744186046512,0.9421463972550514
NUA,0.040983606557377046,0.7209302325581395,0.9421463972550514
NUA,0.04918032786885246,0.7209302325581395,0.9421463972550514
NUA,0.04918032786885246,0.7441860465116279,0.9421463972550514
NUA,0.06557377049180328,0.7441860465116279,0.9421463972550514
NUA,0.06557377049180328,0.7790697674418605,0.9421463972550514
NUA,0.07377049180327869,0.7790697674418605,0.9421463972550514
NUA,0.07377049180327869,0.7906976744186046,0.9421463972550514
NUA,0.08196721311475409,0.7906976744186046,0.9421463972550514
NUA,0.08196721311475409,0.8023255813953488,0.9421463972550514
NUA,0.09836065573770492,0.8023255813953488,0.9421463972550514
NUA,0.09836065573770492,0.8372093023255814,0.9421463972550514
NUA,0.1557377049180328,0.8372093023255814,0.9421463972550514
NUA,0.1557377049180328,0.8604651162790697,0.9421463972550514
NUA,0.18032786885245902,0.8604651162790697,0.9421463972550514
NUA,0.18032786885245902,0.872093023255814,0.9421463972550514
NUA,0.19672131147540983,0.872093023255814,0.9421463972550514
NUA,0.19672131147540983,0.8953488372093024,0.9421463972550514
NUA,0.20491803278688525,0.8953488372093024,0.9421463972550514
NUA,0.20491803278688525,0.9302325581395349,0.9421463972550514
NUA,0.2540983606557377,0.9302325581395349,0.9421463972550514
NUA,0.2540983606557377,0.9418604651162791,0.9421463972550514
NUA,0.26229508196721313,0.9418604651162791,0.9421463972550514
NUA,0.26229508196721313,0.9534883720930233,0.9421463972550514
NUA,0.32786885245901637,0.9534883720930233,0.9421463972550514
NUA,0.32786885245901637,0.9651162790697675,0.9421463972550514
NUA,0.4262295081967213,0.9651162790697675,0.9421463972550514
NUA,0.4262295081967213,0.9767441860465116,0.9421463972550514
NUA,0.6229508196721312,0.9767441860465116,0.9421463972550514
NUA,0.6229508196721312,0.9883720930232558,0.9421463972550514
NUA,0.680327868852459,0.9883720930232558,0.9421463972550514
NUA,0.680327868852459,1.0,0.9421463972550514
NUA,1.0,1.0,0.9421463972550514
MIX,0.0,0.0,0.9779411764705882
MIX,0.0,0.013888888888888888,0.9779411764705882
MIX,0.0,0.5277777777777778,0.9779411764705882
MIX,0.007352941176470588,0.5277777777777778,0.9779411764705882
MIX,0.007352941176470588,0.5416666666666666,0.9779411764705882
MIX,0.014705882352941176,0.5416666666666666,0.9779411764705882
MIX,0.014705882352941176,0.6944444444444444,0.9779411764705882
MIX,0.029411764705882353,0.6944444444444444,0.9779411764705882
MIX,0.029411764705882353,0.7638888888888888,0.9779411764705882
MIX,0.03676470588235294,0.7638888888888888,0.9779411764705882
MIX,0.03676470588235294,0.8472222222222222,0.9779411764705882
MIX,0.051470588235294115,0.8472222222222222,0.9779411764705882
MIX,0.051470588235294115,0.875,0.9779411764705882
MIX,0.0661764705882353,0.875,0.9779411764705882
MIX,0.0661764705882353,0.9027777777777778,0.9779411764705882
MIX,0.07352941176470588,0.9027777777777778,0.9779411764705882
MIX,0.07352941176470588,0.9166666666666666,0.9779411764705882
MIX,0.09558823529411764,0.9166666666666666,0.9779411764705882
MIX,0.09558823529411764,0.9305555555555556,0.9779411764705882
MIX,0.10294117647058823,0.9305555555555556,0.9779411764705882
MIX,0.10294117647058823,0.9444444444444444,0.9779411764705882
MIX,0.125,0.9444444444444444,0.9779411764705882
MIX,0.125,0.9583333333333334,0.9779411764705882
MIX,0.1323529411764706,0.9583333333333334,0.9779411764705882
MIX,0.1323529411764706,0.9722222222222222,0.9779411764705882
MIX,0.13970588235294118,0.9722222222222222,0.9779411764705882
MIX,0.13970588235294118,0.9861111111111112,0.9779411764705882
MIX,0.14705882352941177,0.9861111111111112,0.9779411764705882
MIX,0.14705882352941177,1.0,0.9779411764705882
MIX,1.0,1.0,0.9779411764705882
Macro,0.0,0.5101894918173988,0.9656196363574973
Macro,0.006329113924050633,0.6368561584840654,0.9656196363574973
Macro,0.007352941176470588,0.641485788113695,0.9656196363574973
Macro,0.014705882352941176,0.6924117140396211,0.9656196363574973
Macro,0.0189873417721519,0.7057450473729544,0.9656196363574973
Macro,0.02459016393442623,0.7173729543496986,0.9656196363574973
Macro,0.02531645569620253,0.7373729543496985,0.9656196363574973
Macro,0.029411764705882353,0.7605211024978468,0.9656196363574973
Macro,0.03676470588235294,0.7882988802756244,0.9656196363574973
Macro,0.040983606557377046,0.7960508182601206,0.9656196363574973
Macro,0.04918032786885246,0.8038027562446167,0.9656196363574973
Macro,0.05063291139240506,0.8104694229112833,0.9656196363574973
Macro,0.051470588235294115,0.8197286821705426,0.9656196363574973
Macro,0.056962025316455694,0.8263953488372092,0.9656196363574973
Macro,0.06557377049180328,0.8380232558139534,0.9656196363574973
Macro,0.0661764705882353,0.8472825150732127,0.9656196363574973
Macro,0.07352941176470588,0.8519121447028423,0.9656196363574973
Macro,0.07377049180327869,0.8557881136950903,0.9656196363574973
Macro,0.0759493670886076,0.862454780361757,0.9656196363574973
Macro,0.08196721311475409,0.8663307493540051,0.9656196363574973
Macro,0.0949367088607595,0.8729974160206718,0.9656196363574973
Macro,0.09558823529411764,0.8776270456503014,0.9656196363574973
Macro,0.09836065573770492,0.8892549526270456,0.9656196363574973
Macro,0.10294117647058823,0.8938845822566753,0.9656196363574973
Macro,0.11392405063291139,0.9005512489233419,0.9656196363574973
Macro,0.125,0.9051808785529717,0.9656196363574973
Macro,0.1323529411764706,0.9098105081826012,0.9656196363574973
Macro,0.13970588235294118,0.9144401378122309,0.9656196363574973
Macro,0.14705882352941177,0.9190697674418605,0.9656196363574973
