Class,Threshold,Net_Benefit
NUA,0.38383838383838387,0.2988650693568726
NUA,0.393939393939394,0.2930288461538461
NUA,0.4040404040404041,0.30378096479791394
NUA,0.4141414141414142,0.2957559681697613
NUA,0.42424242424242425,0.2902327935222672
NUA,0.43434343434343436,0.27815934065934067
NUA,0.4444444444444445,0.275
NUA,0.4545454545454546,0.27644230769230765
NUA,0.4646464646464647,0.2663280116110305
NUA,0.4747474747474748,0.2548076923076923
NUA,0.48484848484848486,0.2548076923076923
NUA,0.494949494949495,0.24519230769230768
NUA,0.5050505050505051,0.22596153846153846
NUA,0.5151515151515152,0.22115384615384615
NUA,0.5252525252525253,0.20673076923076922
NUA,0.5353535353535354,0.19230769230769232
NUA,0.5454545454545455,0.1778846153846154
NUA,0.5555555555555556,0.16826923076923078
NUA,0.5656565656565657,0.16826923076923078
NUA,0.5757575757575758,0.15384615384615385
NUA,0.5858585858585859,0.12980769230769232
NUA,0.595959595959596,0.1201923076923077
NUA,0.6060606060606061,0.1201923076923077
NUA,0.6161616161616162,0.1201923076923077
NUA,0.6262626262626263,0.10576923076923077
NUA,0.6363636363636365,0.09615384615384616
NUA,0.6464646464646465,0.09615384615384616
NUA,0.6565656565656566,0.08653846153846154
NUA,0.6666666666666667,0.07211538461538461
NUA,0.6767676767676768,0.0673076923076923
NUA,0.686868686868687,0.0625
NUA,0.696969696969697,0.057692307692307696
NUA,0.7070707070707072,0.057692307692307696
NUA,0.7171717171717172,0.057692307692307696
NUA,0.7272727272727273,0.052884615384615384
NUA,0.7373737373737375,0.04807692307692308
NUA,0.7474747474747475,0.038461538461538464
NUA,0.7575757575757577,0.028846153846153848
NUA,0.7676767676767677,0.02403846153846154
NUA,0.7777777777777778,0.02403846153846154
NUA,0.787878787878788,0.02403846153846154
NUA,0.797979797979798,0.019230769230769232
NUA,0.8080808080808082,0.019230769230769232
NUA,0.8181818181818182,0.019230769230769232
NUA,0.8282828282828284,0.019230769230769232
NUA,0.8383838383838385,0.019230769230769232
NUA,0.8484848484848485,0.019230769230769232
NUA,0.8585858585858587,0.019230769230769232
NUA,0.8686868686868687,0.019230769230769232
NUA,0.8787878787878789,0.019230769230769232
NUA,0.888888888888889,0.019230769230769232
NUA,0.8989898989898991,0.019230769230769232
NUA,0.9090909090909092,0.014423076923076924
NUA,0.9191919191919192,0.014423076923076924
NUA,0.9292929292929294,0.014423076923076924
NUA,0.9393939393939394,0.009615384615384616
NUA,0.9494949494949496,0.009615384615384616
NUA,0.9595959595959597,0.0
NUA,0.9696969696969697,0.0
NUA,0.9797979797979799,0.0
NUA,0.98989898989899,0.0
NUA,1.0,
MIX,0.0,0.34615384615384615
MIX,0.010101010101010102,0.33948194662480374
MIX,0.020202020202020204,0.33287073750991275
MIX,0.030303030303030304,0.3260216346153846
MIX,0.04040404040404041,0.3192307692307692
MIX,0.05050505050505051,0.31214198036006546
MIX,0.06060606060606061,0.3049007444168734
MIX,0.07070707070707072,0.2982336956521739
MIX,0.08080808080808081,0.2912087912087912
MIX,0.09090909090909091,0.2841346153846154
MIX,0.10101010101010102,0.27700950734658597
MIX,0.11111111111111112,0.2704326923076923
MIX,0.12121212121212122,0.26326259946949604
MIX,0.13131313131313133,0.2567643112701252
MIX,0.14141414141414144,0.2503393665158371
MIX,0.15151515151515152,0.24313186813186813
MIX,0.16161616161616163,0.23957367933271545
MIX,0.17171717171717174,0.2335248592870544
MIX,0.18181818181818182,0.23183760683760685
MIX,0.19191919191919193,0.2251201923076923
MIX,0.20202020202020204,0.21835443037974683
MIX,0.21212121212121213,0.2141272189349112
MIX,0.22222222222222224,0.21428571428571425
MIX,0.23232323232323235,0.21811740890688255
MIX,0.24242424242424243,0.21846153846153843
MIX,0.25252525252525254,0.2210888773388773
MIX,0.26262626262626265,0.22629083245521597
MIX,0.27272727272727276,0.22896634615384615
MIX,0.2828282828282829,0.23239436619718307
MIX,0.29292929292929293,0.23660714285714285
MIX,0.30303030303030304,0.24372909698996653
MIX,0.31313131313131315,0.2519089366515837
MIX,0.32323232323232326,0.2588978185993111
MIX,0.33333333333333337,0.2668269230769231
MIX,0.3434343434343435,0.28076923076923077
MIX,0.3535353535353536,0.29139122596153844
MIX,0.36363636363636365,0.2822802197802198
MIX,0.37373737373737376,0.28675558312655086
MIX,0.38383838383838387,0.2813682219419924
MIX,0.393939393939394,0.2795673076923077
MIX,0.4040404040404041,0.2704530638852673
MIX,0.4141414141414142,0.25223806366047746
MIX,0.42424242424242425,0.23102226720647773
MIX,0.43434343434343436,0.22338598901098902
MIX,0.4444444444444445,0.20384615384615384
MIX,0.4545454545454546,0.19391025641025642
MIX,0.4646464646464647,0.1887699564586357
MIX,0.4747474747474748,0.18361686390532544
MIX,0.48484848484848486,0.17307692307692307
MIX,0.494949494949495,0.15865384615384615
MIX,0.5050505050505051,0.13942307692307693
MIX,0.5151515151515152,0.12980769230769232
MIX,0.5252525252525253,0.12980769230769232
MIX,0.5353535353535354,0.11538461538461539
MIX,0.5454545454545455,0.11057692307692307
MIX,0.5555555555555556,0.10096153846153846
MIX,0.5656565656565657,0.09615384615384616
MIX,0.5757575757575758,0.08173076923076923
MIX,0.5858585858585859,0.07692307692307693
MIX,0.595959595959596,0.07211538461538461
MIX,0.6060606060606061,0.057692307692307696
MIX,0.6161616161616162,0.057692307692307696
MIX,0.6262626262626263,0.057692307692307696
MIX,0.6363636363636365,0.057692307692307696
MIX,0.6464646464646465,0.057692307692307696
MIX,0.6565656565656566,0.038461538461538464
MIX,0.6666666666666667,0.038461538461538464
MIX,0.6767676767676768,0.038461538461538464
MIX,0.686868686868687,0.038461538461538464
MIX,0.696969696969697,0.038461538461538464
MIX,0.7070707070707072,0.038461538461538464
MIX,0.7171717171717172,0.028846153846153848
MIX,0.7272727272727273,0.028846153846153848
MIX,0.7373737373737375,0.028846153846153848
MIX,0.7474747474747475,0.028846153846153848
MIX,0.7575757575757577,0.028846153846153848
MIX,0.7676767676767677,0.02403846153846154
MIX,0.7777777777777778,0.02403846153846154
MIX,0.787878787878788,0.009615384615384616
MIX,0.797979797979798,0.009615384615384616
MIX,0.8080808080808082,0.009615384615384616
MIX,0.8181818181818182,0.004807692307692308
MIX,0.8282828282828284,0.004807692307692308
MIX,0.8383838383838385,0.004807692307692308
MIX,0.8484848484848485,0.004807692307692308
MIX,0.8585858585858587,0.004807692307692308
MIX,0.8686868686868687,0.004807692307692308
MIX,0.8787878787878789,0.004807692307692308
MIX,0.888888888888889,0.004807692307692308
MIX,0.8989898989898991,0.0
MIX,0.9090909090909092,0.0
MIX,0.9191919191919192,0.0
MIX,0.9292929292929294,0.0
MIX,0.9393939393939394,0.0
MIX,0.9494949494949496,0.0
MIX,0.9595959595959597,0.0
MIX,0.9696969696969697,0.0
MIX,0.9797979797979799,0.0
MIX,0.98989898989899,0.0
MIX,1.0,
