Class,FPR,TPR,AUC
MIX,0.051470588235294115,0.4166666666666667,0.8255718954248366
MIX,0.0661764705882353,0.4166666666666667,0.8255718954248366
MIX,0.0661764705882353,0.4583333333333333,0.8255718954248366
MIX,0.07352941176470588,0.4583333333333333,0.8255718954248366
MIX,0.07352941176470588,0.4722222222222222,0.8255718954248366
MIX,0.08088235294117647,0.4722222222222222,0.8255718954248366
MIX,0.08088235294117647,0.4861111111111111,0.8255718954248366
MIX,0.08823529411764706,0.4861111111111111,0.8255718954248366
MIX,0.08823529411764706,0.5277777777777778,0.8255718954248366
MIX,0.10294117647058823,0.5277777777777778,0.8255718954248366
MIX,0.10294117647058823,0.5694444444444444,0.8255718954248366
MIX,0.11764705882352941,0.5694444444444444,0.8255718954248366
MIX,0.11764705882352941,0.6111111111111112,0.8255718954248366
MIX,0.125,0.6111111111111112,0.8255718954248366
MIX,0.125,0.625,0.8255718954248366
MIX,0.14705882352941177,0.625,0.8255718954248366
MIX,0.14705882352941177,0.6388888888888888,0.8255718954248366
MIX,0.15441176470588236,0.6388888888888888,0.8255718954248366
MIX,0.15441176470588236,0.6527777777777778,0.8255718954248366
MIX,0.16176470588235295,0.6527777777777778,0.8255718954248366
MIX,0.16176470588235295,0.6666666666666666,0.8255718954248366
MIX,0.18382352941176472,0.6666666666666666,0.8255718954248366
MIX,0.18382352941176472,0.6944444444444444,0.8255718954248366
MIX,0.25735294117647056,0.6944444444444444,0.8255718954248366
MIX,0.25735294117647056,0.7083333333333334,0.8255718954248366
MIX,0.29411764705882354,0.7083333333333334,0.8255718954248366
MIX,0.29411764705882354,0.7222222222222222,0.8255718954248366
MIX,0.3161764705882353,0.7222222222222222,0.8255718954248366
MIX,0.3161764705882353,0.7777777777777778,0.8255718954248366
MIX,0.3235294117647059,0.7777777777777778,0.8255718954248366
MIX,0.3235294117647059,0.7916666666666666,0.8255718954248366
MIX,0.40441176470588236,0.7916666666666666,0.8255718954248366
MIX,0.40441176470588236,0.8055555555555556,0.8255718954248366
MIX,0.41911764705882354,0.8055555555555556,0.8255718954248366
MIX,0.41911764705882354,0.8472222222222222,0.8255718954248366
MIX,0.4411764705882353,0.8472222222222222,0.8255718954248366
MIX,0.4411764705882353,0.875,0.8255718954248366
MIX,0.47794117647058826,0.875,0.8255718954248366
MIX,0.47794117647058826,0.8888888888888888,0.8255718954248366
MIX,0.5294117647058824,0.8888888888888888,0.8255718954248366
MIX,0.5294117647058824,0.9027777777777778,0.8255718954248366
MIX,0.5661764705882353,0.9027777777777778,0.8255718954248366
MIX,0.5661764705882353,0.9166666666666666,0.8255718954248366
MIX,0.5735294117647058,0.9166666666666666,0.8255718954248366
MIX,0.5735294117647058,0.9305555555555556,0.8255718954248366
MIX,0.5955882352941176,0.9305555555555556,0.8255718954248366
MIX,0.5955882352941176,0.9444444444444444,0.8255718954248366
MIX,0.6176470588235294,0.9444444444444444,0.8255718954248366
MIX,0.6176470588235294,0.9722222222222222,0.8255718954248366
MIX,0.6544117647058824,0.9722222222222222,0.8255718954248366
MIX,0.6544117647058824,1.0,0.8255718954248366
MIX,1.0,1.0,0.8255718954248366
Macro,0.0,0.3397674418604651,0.9119659230024699
Macro,0.006329113924050633,0.3731007751937985,0.9119659230024699
Macro,0.007352941176470588,0.38698966408268737,0.9119659230024699
Macro,0.00819672131147541,0.45288113695090443,0.9119659230024699
Macro,0.012658227848101266,0.4595478036175711,0.9119659230024699
Macro,0.014705882352941176,0.4641774332472007,0.9119659230024699
Macro,0.0189873417721519,0.47751076658053404,0.9119659230024699
Macro,0.022058823529411766,0.4867700258397933,0.9119659230024699
Macro,0.03278688524590164,0.5177777777777778,0.9119659230024699
Macro,0.03676470588235294,0.5270370370370371,0.9119659230024699
Macro,0.040983606557377046,0.5386649440137812,0.9119659230024699
Macro,0.04411764705882353,0.5432945736434108,0.9119659230024699
Macro,0.04918032786885246,0.5743023255813954,0.9119659230024699
Macro,0.05063291139240506,0.5876356589147287,0.9119659230024699
Macro,0.051470588235294115,0.6015245478036176,0.9119659230024699
Macro,0.056962025316455694,0.6215245478036177,0.9119659230024699
Macro,0.05737704918032787,0.6370284237726098,0.9119659230024699
Macro,0.06557377049180328,0.652532299741602,0.9119659230024699
Macro,0.0661764705882353,0.6664211886304908,0.9119659230024699
Macro,0.07352941176470588,0.6710508182601206,0.9119659230024699
Macro,0.07377049180327869,0.6826787252368648,0.9119659230024699
Macro,0.08088235294117647,0.6873083548664943,0.9119659230024699
Macro,0.08227848101265822,0.7006416881998278,0.9119659230024699
Macro,0.08823529411764706,0.7145305770887166,0.9119659230024699
Macro,0.09016393442622951,0.7300344530577089,0.9119659230024699
Macro,0.0949367088607595,0.7367011197243755,0.9119659230024699
Macro,0.10294117647058823,0.7505900086132643,0.9119659230024699
Macro,0.11764705882352941,0.7644788975021534,0.9119659230024699
Macro,0.125,0.7691085271317829,0.9119659230024699
Macro,0.13114754098360656,0.772984496124031,0.9119659230024699
Macro,0.13291139240506328,0.7796511627906977,0.9119659230024699
Macro,0.13924050632911392,0.7863178294573644,0.9119659230024699
Macro,0.13934426229508196,0.7901937984496125,0.9119659230024699
Macro,0.14556962025316456,0.8101937984496125,0.9119659230024699
Macro,0.14705882352941177,0.814823428079242,0.9119659230024699
Macro,0.1518987341772152,0.8214900947459087,0.9119659230024699
